,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price,index,candle color,engulfing,stochRSI,SMA10-Close,SMA20-Close,SMA50-Close,SMA100-Close,SMA200-Close,Ichimoku conversion Line,Ichimoku Baseline,Ichimoku Leading Span A,Ichimoku Leading Span B,Ichimoku Lagging Span,Ichimoku Cloud Span,Distance-Leading Span A,Distance-Leading Span B,ConversionLine - BaseLine,Average True Range,Support Line 1,Support Line 2,Support Line 3,Support Slope 1,Support Slope 2,Support Slope 3,Resistant Line 1,Resistant Line 2,Resistant Line 3,Resistance Slope 1,Resistance Slope 2,Resistance Slope 3,IncreaseTomorrow
1883,1000.74,1019.0,987.97,1008.88,6761.11,6806110.5,1006.66,1883.0,1.0,0.0,0.12159957,0.007763064,-0.027742645,-0.06604195,-0.15645736,-0.2741264,0.98545915,0.96819246,0.9768258,0.93729186,0.89307946,0.03953394,1007.9032,1007.9427,0.017266672,45.412144,0.7834431,0.7834431,0.7834431,6.8177224e-07,6.8177224e-07,6.8177224e-07,1.0582823,0.9990187,0.9990187,7.042941e-07,6.9061907e-06,6.9061907e-06,0
1884,1008.88,1013.8,1000.97,1011.53,3095.66,3123812.2,1009.09,1884.0,1.0,0.0,0.08617425,0.0027206312,-0.024583057,-0.06627861,-0.15571184,-0.27427688,0.98287743,0.96620464,0.97454107,0.9348363,0.8855892,0.039704707,1010.5555,1010.59515,0.016672762,43.87857,0.78262913,0.78262913,0.78262913,6.7998616e-07,6.7998616e-07,6.7998616e-07,1.0537843,1.0073849,1.0073849,7.02449e-07,4.5691227e-06,4.5691227e-06,1
1885,1011.53,1043.21,1010.75,1032.7,5996.1,6170239.0,1029.04,1885.0,1.0,0.0,0.040179566,-0.017790258,-0.039896872,-0.083847195,-0.1700305,-0.28742617,0.9627288,0.94711435,0.95492154,0.9156725,0.8927859,0.039249055,1031.7451,1031.7843,0.015614409,43.012142,0.76780057,0.76780057,0.76780057,6.660467e-07,6.660467e-07,6.660467e-07,1.0304947,0.98169845,0.98169845,6.88049e-07,4.088138e-06,4.088138e-06,1
1886,1032.91,1064.99,1031.98,1055.46,6085.02,6386285.0,1049.51,1886.0,1.0,0.0,0.0,-0.038145453,-0.055167887,-0.10253766,-0.18486404,-0.30085522,0.94196844,0.92669076,0.93432957,0.8959269,0.8752203,0.038402688,1054.5256,1054.5641,0.015277699,42.57857,0.75243443,0.75243443,0.75243443,6.51684e-07,6.51684e-07,6.51684e-07,1.0066247,1.0066247,1.0066247,6.732119e-07,6.732119e-07,6.732119e-07,0
1887,1055.75,1068.99,1046.14,1056.4,4474.95,4745831.5,1060.53,1887.0,1.0,0.0,0.0,-0.038719237,-0.049530953,-0.101710334,-0.18242806,-0.29935166,0.9411303,0.9258661,0.9334982,0.8951297,0.8647482,0.038368516,1055.4666,1055.5049,0.015264104,42.39143,0.75295645,0.75295645,0.75295645,6.5110413e-07,6.5110413e-07,6.5110413e-07,1.0081314,1.0081314,1.0081314,6.350344e-07,6.350344e-07,6.350344e-07,0
1888,1056.4,1061.9,1039.07,1051.8,2270.85,2388775.5,1051.93,1888.0,1.0,0.0,0.0,-0.033944666,-0.038510174,-0.09593991,-0.17560154,-0.29383257,0.9597785,0.92991537,0.9448469,0.8990445,0.84186155,0.045802433,1050.8551,1050.901,0.029863091,41.15,0.7574482,0.7574482,0.7574482,6.539517e-07,6.539517e-07,6.539517e-07,1.0163434,1.0163434,1.0163434,5.892396e-07,5.892396e-07,5.892396e-07,1
1889,1051.8,1089.99,1044.39,1084.0,3664.37,3902660.2,1065.03,1889.0,-1.0,0.0,0.072858214,-0.056571033,-0.060991235,-0.12121734,-0.19699594,-0.31255645,0.94284594,0.90368545,0.9232657,0.87233853,0.8241974,0.05092712,1083.0768,1083.1277,0.039160516,40.645,0.73611325,0.73611325,0.73611325,6.345262e-07,6.345262e-07,6.345262e-07,0.9847469,0.9847469,0.9847469,5.717364e-07,5.717364e-07,5.717364e-07,1
1890,1084.0,1126.86,1077.0,1124.62,8395.47,9273663.0,1104.6,1890.0,1.0,0.0,0.0,-0.082828864,-0.08957159,-0.15142412,-0.22260532,-0.3351282,0.9181279,0.88156444,0.8998462,0.8408307,0.813457,0.05901549,1123.7202,1123.7792,0.03656346,41.985,0.71065027,0.71065027,0.71065027,6.116078e-07,6.116078e-07,6.116078e-07,0.9692074,0.9692074,0.9692074,3.6779196e-07,3.6779196e-07,3.6779196e-07,0
1891,1124.83,1143.0,1098.16,1130.01,11673.09,13146726.0,1126.24,1891.0,1.0,0.0,0.15135993,-0.077272765,-0.087677546,-0.15348803,-0.2225591,-0.33585653,0.9300626,0.900377,0.9152198,0.83682,0.81239986,0.07839975,1129.0947,1129.1732,0.029685577,43.05,0.6995187,0.6995187,0.6995187,4.877189e-07,4.877189e-07,4.877189e-07,0.9972124,0.9972124,0.9972124,9.2052666e-08,9.2052666e-08,9.2052666e-08,1
1892,1130.02,1193.92,1120.73,1188.11,11753.24,13558056.0,1153.56,1892.0,1.0,0.0,0.25053525,-0.111514084,-0.12720582,-0.19328816,-0.25698975,-0.3660592,0.89678985,0.86397725,0.88038355,0.79720736,0.77316076,0.08317622,1187.2296,1187.3127,0.032812618,43.03857,0.6627871,0.6627871,0.6627871,4.1866403e-07,4.1866403e-07,4.1866403e-07,3.9322402,3.9322402,3.9322402,-5.198397e-06,-5.198397e-06,-5.198397e-06,0
1893,1183.53,1220.0,1091.1,1180.14,19598.23,23023500.0,1174.77,1893.0,1.0,0.0,0.34246355,-0.08964106,-0.11406147,-0.18659973,-0.24792957,-0.35925433,0.9299278,0.8913858,0.9106568,0.8241649,0.7727981,0.08649186,1179.2294,1179.3158,0.038542036,36.769287,0.6648399,0.6648399,0.6648399,3.7957787e-07,3.7957787e-07,3.7957787e-07,75.68545,75.68545,75.68545,-1.603962e-05,-1.603962e-05,-1.603962e-05,0
1894,1180.05,1184.73,1127.0,1152.2,6238.44,7226445.0,1158.37,1894.0,-1.0,0.0,1.0,-0.052701786,-0.086200744,-0.16383076,-0.2258699,-0.34116393,0.9680394,0.9243187,0.94617903,0.8554678,0.7984638,0.09071125,1151.2538,1151.3445,0.043720707,41.642143,0.67962587,0.67962587,0.67962587,3.6252712e-07,3.6252712e-07,3.6252712e-07,8.993064,8.993064,8.993064,-8.144943e-06,-8.144943e-06,-8.144943e-06,1
1895,1152.11,1184.97,1133.0,1179.05,3536.49,4127618.0,1167.15,1895.0,-1.0,0.0,1.0,-0.06234341,-0.1010254,-0.17849082,-0.23996243,-0.35375246,0.95499766,0.9048514,0.9299245,0.8359866,0.81759894,0.09393792,1178.1201,1178.214,0.050146304,43.452858,0.6647881,0.6647881,0.6647881,3.5427144e-07,3.5427144e-07,3.5427144e-07,8.600402,0.95573556,0.9090511,-7.959462e-06,-1.0646395e-05,-4.6116415e-06,0
1896,1180.46,1197.99,1169.0,1194.64,4640.77,5511307.0,1187.58,1896.0,1.0,0.0,0.9359452,-0.062329236,-0.10626716,-0.18464358,-0.2462809,-0.35972172,0.9455024,0.8930431,0.9192728,0.825077,0.8234029,0.09419574,1193.7207,1193.815,0.05245932,45.70643,0.656744,0.656744,0.656744,3.4964822e-07,3.4964822e-07,3.4964822e-07,8.306715,0.9163899,0.89700633,-7.855591e-06,-1.05074605e-05,-3.655895e-06,0
1897,1194.64,1209.99,1176.27,1191.21,7562.47,9017083.0,1192.35,1897.0,1.0,0.0,0.66879964,-0.047945365,-0.09772668,-0.17751262,-0.24038424,-0.3553201,0.9482249,0.89561456,0.9219197,0.8274528,0.8471806,0.09446697,1190.2881,1190.3826,0.05261037,45.435,0.65926886,0.65926886,0.65926886,3.50655e-07,3.50655e-07,3.50655e-07,8.152549,0.89284563,0.8898123,-7.87821e-06,-1.0537716e-05,-3.7193595e-06,1
1898,1191.16,1231.0,1188.3,1226.39,6013.07,7276140.5,1210.05,1898.0,-1.0,1.0,0.8001952,-0.06426341,-0.1178683,-0.1962958,-0.25838998,-0.37134546,0.9231933,0.8699231,0.89655817,0.8037166,0.829255,0.092841595,1225.4934,1225.5863,0.05327017,45.627144,0.6402207,0.6402207,0.6402207,3.3174317e-07,3.3174317e-07,3.3174317e-07,7.7494082,0.8425263,0.8557158,-7.652217e-06,-1.02354325e-05,-3.600791e-06,1
1899,1228.0,1283.25,1215.0,1257.6,7762.73,9679540.0,1246.92,1899.0,1.0,0.0,0.81548923,-0.07360289,-0.13020277,-0.21113104,-0.27290124,-0.3843909,0.91762084,0.85270756,0.8851642,0.7881441,0.821549,0.09702012,1256.7148,1256.8119,0.064913325,47.760715,0.6249174,0.6249174,0.6249174,3.2351025e-07,3.2351025e-07,3.2351025e-07,5.3810425,5.3810425,5.3810425,-5.9448726e-06,-5.9448726e-06,-5.9448726e-06,1
1900,1256.32,1298.0,1255.0,1285.33,7545.48,9615648.0,1274.36,1900.0,1.0,0.0,0.7810755,-0.08008294,-0.1387947,-0.22069725,-0.2846326,-0.39499256,0.9236344,0.85463655,0.8891355,0.791466,0.7866229,0.09766947,1284.4409,1284.5386,0.068997845,50.317142,0.61200833,0.61200833,0.61200833,3.1653076e-07,3.1653076e-07,3.1653076e-07,61.173794,61.173794,61.173794,-1.4045591e-05,-1.4045591e-05,-1.4045591e-05,0
1901,1287.38,1289.55,1230.0,1260.0,4951.23,6237602.0,1259.81,1901.0,1.0,0.0,0.82168865,-0.04883492,-0.11065119,-0.19744572,-0.26592484,-0.37997374,0.94805557,0.87767065,0.9128631,0.81323016,0.8126905,0.099632934,1259.0872,1259.1868,0.07038492,51.030716,0.62489676,0.62489676,0.62489676,3.2289404e-07,3.2289404e-07,3.2289404e-07,3.193616,3.193616,3.193616,-3.9392216e-06,-3.9392216e-06,-3.9392216e-06,0
1902,1260.0,1275.0,1240.0,1273.0,3026.02,3809526.5,1258.92,1902.0,-1.0,0.0,0.83119905,-0.048336998,-0.10954988,-0.19882074,-0.26930213,-0.38361496,0.9383739,0.8687078,0.90354085,0.8049254,0.8267714,0.098615475,1272.0964,1272.1951,0.06966614,53.65214,0.61909497,0.61909497,0.61909497,3.195966e-07,3.195966e-07,3.195966e-07,3.1250818,0.95050275,0.8918606,-3.8989942e-06,-1.0027295e-05,-5.431344e-06,0
1903,1269.98,1285.0,1251.0,1278.49,4249.65,5420773.0,1275.58,1903.0,1.0,0.0,0.8232787,-0.0457837,-0.10272783,-0.19514756,-0.26824793,-0.383516,0.9483844,0.8649774,0.90668094,0.81072205,0.82159424,0.0959589,1277.5834,1277.6793,0.083406985,54.521427,0.6170142,0.6170142,0.6170142,3.1822424e-07,3.1822424e-07,3.1822424e-07,3.0763025,0.91900885,0.8981648,-3.8822513e-06,-9.984236e-06,-3.5555074e-06,0
1904,1278.49,1281.62,1175.97,1233.05,14450.04,17887750.0,1237.9,1904.0,1.0,0.0,0.60366285,-0.0026430397,-0.058729168,-0.15808086,-0.23683265,-0.35793066,0.985767,0.8968533,0.94131017,0.85397995,0.79964316,0.0873302,1232.1086,1232.196,0.08891367,53.692856,0.6403519,0.6403519,0.6403519,3.2995135e-07,3.2995135e-07,3.2995135e-07,3.1534233,0.92527664,0.92401654,-4.025319e-06,-1.03521725e-05,-3.5307228e-06,0
1905,1233.86,1245.49,1145.5,1150.05,13399.44,15905595.0,1187.03,1905.0,-1.0,0.0,0.6155437,0.07636712,0.018833963,-0.09034111,-0.17735681,-0.30872196,1.0725621,0.9773488,1.0249554,0.91561234,0.86611885,0.109343074,1149.025,1149.1344,0.09521325,57.677856,0.68721,0.68721,0.68721,3.537642e-07,3.537642e-07,3.537642e-07,3.3425877,0.96332055,0.9933163,-4.3158293e-06,-1.1099297e-05,-3.1026595e-06,1
1906,1149.34,1208.0,1135.01,1190.89,7654.74,9019820.0,1178.33,1906.0,-1.0,0.0,0.51202214,0.037019372,-0.011178615,-0.117437884,-0.20203722,-0.33002615,1.0259134,0.95437026,0.9901418,0.88844895,0.8501205,0.10169285,1189.8999,1190.0016,0.071543135,61.61714,0.6642651,0.6642651,0.6642651,3.416323e-07,3.416323e-07,3.416323e-07,3.1912768,0.9033398,0.9870784,-4.1678236e-06,-1.0718661e-05,-1.3181805e-06,0
1907,1190.99,1350.0,975.0,1116.97,33467.94,38830456.0,1160.23,1907.0,1.0,-1.0,0.0,0.105312586,0.06032302,-0.053601976,-0.14510936,-0.28294238,1.0891116,1.0175296,1.0533206,0.95123416,0.89593273,0.10208645,1115.9166,1116.0188,0.07158205,61.602856,0.7021356,0.7021356,0.7021356,2.977761e-07,2.977761e-07,2.977761e-07,3.363808,0.93522596,1.0850635,-4.443646e-06,-1.1428011e-05,7.110972e-08,1
1908,1111.55,1198.0,1106.51,1176.55,7346.79,8529224.0,1160.95,1908.0,-1.0,0.0,0.0,0.043030046,0.009202754,-0.097856104,-0.18521415,-0.31698373,0.9880583,0.9880583,0.9880583,0.93567634,0.8506141,0.052381963,1175.5619,1175.6144,0.0,79.18143,0.65169805,0.65169805,0.65169805,1.3152183e-07,1.3152183e-07,1.3152183e-07,68887.43,68887.43,68887.43,-4.102404e-05,-4.102404e-05,-4.102404e-05,1
1909,1176.58,1241.85,1170.9,1226.62,5793.91,7003314.5,1208.74,1909.0,1.0,0.0,0.0,-0.0036091048,-0.026907274,-0.13010354,-0.2150084,-0.34243336,0.94772625,0.94772625,0.94772625,0.9085495,0.82248783,0.039176762,1225.6722,1225.7114,0.0,81.59286,0.62305385,0.62305385,0.62305385,1.0400203e-07,1.0400203e-07,1.0400203e-07,59125.316,0.9863189,1.1168017,-3.934946e-05,2.6921361e-07,9.85996e-07,0
1910,1226.42,1249.02,1215.43,1242.46,5637.36,6963555.0,1235.25,1910.0,1.0,0.0,0.0,-0.018805435,-0.033573717,-0.13628994,-0.22134097,-0.3482047,0.9356438,0.9356438,0.9356438,0.8974132,0.81413484,0.038230605,1241.5244,1241.5626,0.0,82.94857,0.6152913,0.6152913,0.6152913,1.0267612e-07,1.0267612e-07,1.0267612e-07,52231.715,0.97448504,1.1056385,-3.8847797e-05,2.6578144e-07,9.734257e-07,0
1911,1242.46,1260.0,1226.5,1245.86,5745.5,7156458.5,1245.58,1911.0,1.0,0.0,0.21372856,-0.024924148,-0.03148187,-0.1335309,-0.21959947,-0.3473076,0.9330904,0.9330904,0.9330904,0.89555806,0.82890534,0.037532307,1244.9269,1244.9645,0.0,83.277145,0.6137924,0.6137924,0.6137924,1.0239591e-07,1.0239591e-07,1.0239591e-07,46610.16,0.9725649,1.1056961,-3.874178e-05,2.6505612e-07,9.707692e-07,0
1912,1245.82,1260.0,1238.32,1257.32,3930.5,4920843.5,1251.96,1912.0,1.0,0.0,0.25867328,-0.034936212,-0.035702527,-0.13614196,-0.22286418,-0.35060388,0.92458564,0.92458564,0.92458564,0.88739544,0.83945215,0.037190214,1256.3954,1256.4326,0.0,83.26143,0.6083766,0.6083766,0.6083766,1.0146261e-07,1.0146261e-07,1.0146261e-07,41327.316,0.9644334,1.0986735,-3.838866e-05,2.626402e-07,9.619209e-07,0
1913,1258.75,1258.96,1130.0,1172.62,15246.55,18265148.0,1197.99,1913.0,1.0,-1.0,0.26318857,0.033434533,0.036901128,-0.06740206,-0.16240624,-0.30075917,0.9913697,0.9913697,0.9913697,0.95149326,0.9008886,0.039876517,1171.6287,1171.6685,0.0,81.76,0.645552,0.645552,0.645552,4.4730484e-08,4.4730484e-08,4.4730484e-08,39651.434,1.0348823,1.1813174,-4.116153e-05,2.8161108e-07,1.0314019e-06,0
1914,1172.0,1173.23,1063.0,1071.02,16704.57,18711162.0,1120.12,1914.0,-1.0,0.0,0.27389637,0.121584095,0.13491344,0.026280368,-0.0790876,-0.23162882,1.0854139,1.0854139,1.0854139,1.0417546,0.9820545,0.043659315,1069.9346,1069.9783,0.0,86.09643,0.93566304,0.93566304,0.93566304,1.8537519e-06,1.8537519e-06,1.8537519e-06,38846.49,1.133916,1.2969874,-4.506623e-05,3.0832553e-07,1.1292436e-06,0
1915,1068.16,1099.0,944.36,969.4,21292.6,21545880.0,1011.89,1915.0,-1.0,0.0,0.20895687,0.22244275,0.24969672,0.13708541,0.020616774,-0.14850578,1.1991954,1.1991954,1.1991954,1.1525171,1.1182175,0.046678357,968.2008,968.2475,0.0,90.898575,1.0384831,1.0384831,1.0384831,2.0480766e-06,2.0480766e-06,2.0480766e-06,38404.27,1.2537348,1.4369438,-4.9790422e-05,3.4064658e-07,1.2476196e-06,1
1916,969.4,1063.7,969.4,1017.97,12201.86,12333561.0,1010.79,1916.0,-1.0,0.0,0.0,0.14637072,0.17977297,0.08384157,-0.026089668,-0.18720007,1.126929,1.126929,1.126929,1.1016337,1.1047673,0.02529544,1016.8431,1016.86835,0.0,97.69071,0.92768943,0.92768943,0.92768943,1.5007405e-06,1.5007405e-06,1.5007405e-06,32725.078,1.1948241,1.3721995,-4.741479e-05,3.2439345e-07,1.1880925e-06,0
1917,1012.88,1053.0,1010.01,1035.96,7497.91,7764666.0,1035.58,1917.0,1.0,0.0,0.0,0.10977161,0.15075871,0.06693849,-0.040604368,-0.19915628,1.0639213,1.1073594,1.0856404,1.0898153,1.0907854,-0.004174872,1034.8744,1034.8702,-0.04343797,101.92643,0.9147919,0.9147919,0.9147919,1.4746794e-06,1.4746794e-06,1.4746794e-06,28774.373,1.1749684,1.3521308,-4.6591405e-05,3.187602e-07,1.1674606e-06,1
1918,1036.23,1117.9,1034.92,1114.39,11125.5,12068050.0,1084.72,1918.0,1.0,0.0,0.0,0.024397204,0.06280342,-0.0059273685,-0.10575983,-0.25343317,0.98904335,1.0294242,1.0092337,1.0140077,1.0661528,-0.004773912,1113.3807,1113.376,-0.040380836,102.56857,0.8534062,0.8534062,0.8534062,1.3708924e-06,1.3708924e-06,1.3708924e-06,23935.627,1.0931058,1.2604741,-4.3312335e-05,2.9632605e-07,1.0852955e-06,0
1919,1114.39,1114.39,988.0,1037.56,14521.26,15061003.0,1037.17,1919.0,1.0,0.0,0.06528876,0.094261535,0.13610539,0.0714297,-0.036213327,-0.19553708,1.0622808,1.1056517,1.0839663,1.0890937,1.1374185,-0.005127414,1036.4761,1036.471,-0.043370984,100.94929,0.91982985,0.91982985,0.91982985,1.4724053e-06,1.4724053e-06,1.4724053e-06,23003.926,1.1749419,1.357586,-4.651956e-05,3.1826863e-07,1.1656603e-06,0
1920,1037.6,1054.4,1010.69,1029.65,5917.0,6134596.0,1036.78,1920.0,-1.0,0.0,0.14213723,0.084306315,0.13414802,0.08108969,-0.026277764,-0.18720798,1.0704414,1.1141456,1.0922935,1.0974603,1.119021,-0.0051668044,1028.5577,1028.5525,-0.04370417,102.835,0.93016243,0.93016243,0.93016243,1.4837166e-06,1.4837166e-06,1.4837166e-06,20742.387,1.1848687,1.3718303,-4.6876932e-05,3.2071364e-07,1.1746151e-06,0
1921,1030.84,1032.0,920.0,929.06,16072.42,15697052.0,976.65,1921.0,-1.0,0.0,0.5111845,0.178799,0.2431829,0.19912988,0.081885025,-0.09691414,1.1863389,1.234775,1.2105569,1.2182906,1.2690784,-0.007733623,927.8494,927.84174,-0.048436053,100.74357,1.0345044,1.0345044,1.0345044,1.6443597e-06,1.6443597e-06,1.6443597e-06,20570.164,1.3141541,1.5245992,-5.195233e-05,3.5543755e-07,1.3017916e-06,1
1922,928.1,963.36,891.33,956.02,13507.44,12469647.0,923.17,1922.0,-1.0,0.0,0.51561266,0.112419195,0.19081661,0.1636382,0.05296521,-0.120678596,1.1395996,1.1872137,1.1634066,1.1839345,1.2495973,-0.020527814,954.85657,954.83606,-0.047614068,81.957855,0.96232295,0.96232295,0.96232295,1.2957374e-06,1.2957374e-06,1.2957374e-06,17887.42,1.278066,1.485737,-5.0487262e-05,3.4541412e-07,1.2650808e-06,0
1923,956.02,997.0,937.52,960.0,9012.92,8743360.0,970.09,1923.0,1.0,0.0,0.37857574,0.07642187,0.16937031,0.15754375,0.050476145,-0.12251234,1.0752916,1.1673594,1.1213255,1.1673594,1.2408438,-0.046033856,958.87866,958.83264,-0.09206771,80.567856,0.92846876,0.92846876,0.92846876,1.0735245e-06,1.0735245e-06,1.0735245e-06,15939.57,1.2737355,1.4837035,-5.027795e-05,3.439821e-07,1.2598359e-06,1
1924,959.08,1043.0,952.95,1039.92,8687.09,8753826.0,1007.68,1924.0,1.0,0.0,0.3177562,-0.026749173,0.06418859,0.06717671,-0.028536906,-0.18829107,0.96605027,1.0776454,1.0218478,1.0776454,1.1793119,-0.055797562,1038.8982,1038.8424,-0.111595124,79.74857,0.85915035,0.85915035,0.85915035,9.910219e-07,9.910219e-07,9.910219e-07,13166.825,1.1767408,1.3734975,-4.641399e-05,3.1754635e-07,1.1630149e-06,0
1925,1039.09,1068.26,1014.9,1043.99,9115.52,9538480.0,1046.4,1925.0,1.0,0.0,0.19223078,-0.033522353,0.05079024,0.063569,-0.02991609,-0.18947154,0.96228415,1.0734442,1.0178641,1.0734442,1.2046093,-0.055580035,1042.9722,1042.9165,-0.11116007,83.781425,0.8578342,0.8578342,0.8578342,9.871584e-07,9.871584e-07,9.871584e-07,11735.938,1.1730448,1.3719583,-4.6233043e-05,3.163084e-07,1.1584809e-06,0
1926,1042.83,1059.43,1008.16,1035.96,9379.72,9675900.0,1031.58,1926.0,1.0,0.0,0.05134714,-0.018830843,0.053816266,0.07219912,-0.01993214,-0.18115227,0.969743,1.0817647,1.0257539,1.0817647,1.240714,-0.05601085,1034.9342,1034.8783,-0.1120217,85.2,0.86653733,0.86653733,0.86653733,9.948102e-07,9.948102e-07,9.948102e-07,10582.892,1.1830366,1.3864483,-4.6591405e-05,3.187602e-07,1.1674606e-06,0
1927,1037.29,1050.17,1017.14,1033.7,8645.38,8919386.0,1031.69,1927.0,-1.0,0.0,0.26742718,-0.014945342,0.048626292,0.07422366,-0.015419657,-0.17735799,0.9718632,1.0841298,1.0279965,1.0841298,1.2189224,-0.056133308,1032.672,1032.6158,-0.112266615,87.31357,0.87049514,0.87049514,0.87049514,9.969851e-07,9.969851e-07,9.969851e-07,9490.433,1.186525,1.3933544,-4.6693272e-05,3.194571e-07,1.170013e-06,1
1928,1033.79,1081.0,1031.43,1070.31,12058.79,12711332.0,1054.11,1928.0,-1.0,0.0,0.3016631,-0.04885033,0.008867991,0.037167735,-0.046901178,-0.20349997,0.9369809,1.0470471,0.992014,1.0470471,1.189375,-0.05503312,1069.318,1069.263,-0.11006624,80.461426,0.84271723,0.84271723,0.84271723,9.628832e-07,9.628832e-07,9.628832e-07,0.99942774,0.99942774,0.99942774,4.7216595e-06,4.7216595e-06,4.7216595e-06,0
1929,1071.34,1097.0,1061.64,1083.94,5209.13,5617316.0,1078.36,1929.0,1.0,0.0,0.4495375,-0.064877205,-0.008718656,0.025681496,-0.05669428,-0.2113832,0.90979666,1.0338811,0.97183883,1.0338811,1.1794841,-0.06204218,1082.9681,1082.9061,-0.12408436,76.12857,0.83409745,0.83409745,0.83409745,9.507754e-07,9.507754e-07,9.507754e-07,0.9972877,0.9972877,0.9972877,4.2397387e-06,4.2397387e-06,4.2397387e-06,0
1930,1083.95,1100.0,1066.49,1078.01,7639.9,8274688.5,1083.09,1930.0,1.0,0.0,0.818136,-0.05543084,-0.009883489,0.032953683,-0.049427558,-0.20483512,0.92222244,1.0395683,0.98089534,1.0395683,1.1438205,-0.058672924,1077.029,1076.9705,-0.11734585,67.608574,0.8406783,0.8406783,0.8406783,9.560056e-07,9.560056e-07,9.560056e-07,1.0176158,1.0176158,1.0176158,3.8002322e-06,3.8002322e-06,3.8002322e-06,1
1931,1076.59,1152.0,1076.19,1144.77,11076.86,12487638.0,1127.36,1931.0,-1.0,1.0,1.0,-0.10629122,-0.07480717,-0.026139224,-0.10342977,-0.24915639,0.86975116,0.97894335,0.9243472,0.97894335,1.0046123,-0.05459612,1143.8457,1143.791,-0.10919224,63.26643,0.7935329,0.7935329,0.7935329,9.002538e-07,9.002538e-07,9.002538e-07,0.9608917,0.9608917,0.9608917,3.3779743e-06,3.3779743e-06,3.3779743e-06,0
1932,1146.42,1162.93,1118.85,1143.0,7420.87,8471843.0,1141.62,1932.0,1.0,0.0,1.0,-0.086035,-0.077796586,-0.022110762,-0.09983526,-0.24563994,0.91405076,0.98045933,0.947255,0.98045933,1.0418985,-0.033204287,1142.0527,1142.0195,-0.066408575,65.61072,0.79665,0.79665,0.79665,9.0164787e-07,9.0164787e-07,9.0164787e-07,1.007874,1.007874,1.007874,2.5109832e-06,2.5109832e-06,2.5109832e-06,0
1933,1143.0,1145.0,1111.0,1134.58,5588.98,6299621.5,1127.15,1933.0,-1.0,0.0,0.86155546,-0.062772125,-0.07599068,-0.012346772,-0.09093092,-0.23767376,0.9324508,0.98773557,0.96009314,0.98773557,0.98447883,-0.027642388,1133.6199,1133.5923,-0.055284776,62.83214,0.80446887,0.80446887,0.80446887,9.0833925e-07,9.0833925e-07,9.0833925e-07,1.0249872,1.0249872,1.0249872,2.2838476e-06,2.2838476e-06,2.2838476e-06,1
1934,1134.86,1201.37,1134.36,1190.85,9134.3,10690571.0,1170.38,1934.0,-1.0,0.0,0.962632,-0.09239787,-0.12124911,-0.056904227,-0.13189201,-0.27146786,0.91157156,0.90327495,0.90742326,0.9410631,0.98799175,-0.033639837,1189.9426,1189.9089,0.008296595,56.232857,0.7682771,0.7682771,0.7682771,8.6541843e-07,8.6541843e-07,8.6541843e-07,0.9707453,0.9707453,0.9707453,2.1759313e-06,2.1759313e-06,2.1759313e-06,0
1935,1190.72,1202.0,1176.0,1190.66,5450.27,6486716.5,1190.16,1935.0,1.0,0.0,0.7486916,-0.07957687,-0.1160768,-0.053741623,-0.12956554,-0.268904,0.92785937,0.90341914,0.9156392,0.94121325,1.0302018,-0.02557405,1189.7444,1189.7188,0.024440227,57.897144,0.7702253,0.7702253,0.7702253,8.655565e-07,8.655565e-07,8.655565e-07,1.008995,1.008995,1.008995,1.5757519e-06,1.5757519e-06,1.5757519e-06,0
1936,1190.66,1197.3,1166.66,1184.03,2720.8,3224244.2,1185.04,1936.0,-1.0,0.0,1.0,-0.06203559,-0.10178374,-0.045774855,-0.12288253,-0.26235276,0.9371131,0.90847784,0.9227955,0.9464836,1.0493484,-0.023688167,1183.1072,1183.0835,0.028635254,51.754284,0.77637833,0.77637833,0.77637833,8.704032e-07,8.704032e-07,8.704032e-07,1.015177,1.015177,1.015177,1.5211156e-06,1.5211156e-06,1.5211156e-06,0
1937,1184.05,1216.87,1173.98,1206.2,4817.42,5764974.0,1196.69,1937.0,-1.0,0.0,1.0,-0.06699967,-0.11140939,-0.061181728,-0.13722607,-0.2734937,0.9258125,0.89177996,0.9087962,0.9290872,1.0328801,-0.020290997,1205.2913,1205.2709,0.034032498,48.797855,0.7639191,0.7639191,0.7639191,8.544052e-07,8.544052e-07,8.544052e-07,0.9926215,0.9926215,0.9926215,1.4903112e-06,1.4903112e-06,1.4903112e-06,0
1938,1205.2,1219.71,1195.0,1209.25,3656.82,4416614.0,1207.78,1938.0,1.0,0.0,1.0,-0.055087864,-0.106611535,-0.06107207,-0.13736242,-0.27280083,0.94211704,0.8895307,0.9158239,0.92674387,1.0397519,-0.010919992,1208.3342,1208.3232,0.052586313,47.612858,0.7638027,0.7638027,0.7638027,8.522502e-07,8.522502e-07,8.522502e-07,1.0063014,1.0063014,1.0063014,1.2429077e-06,1.2429077e-06,1.2429077e-06,0
1939,1209.99,1229.0,1198.02,1218.99,3487.75,4229831.0,1212.77,1939.0,1.0,0.0,0.95598257,-0.05123996,-0.10985898,-0.06599102,-0.14226204,-0.27609348,0.93774354,0.8819966,0.90987,0.91933894,0.9619603,-0.009468905,1218.0801,1218.0707,0.055746973,42.945713,0.7594999,0.7594999,0.7594999,8.454405e-07,8.454405e-07,8.454405e-07,1.0005907,1.0005907,1.0005907,1.1664121e-06,1.1664121e-06,1.1664121e-06,0
