,Open,High,Low,Close,VolumeBTC,VolumeCurrency,WeightedPrice,candlecolor,engulfing,stochRSI,SMA10Close,SMA20Close,SMA50Close,SMA100Close,SMA200Close,IchimokuconversionLine,IchimokuBaseline,IchimokuLeadingSpanA,IchimokuLeadingSpanB,IchimokuLaggingSpan,IchimokuCloudSpan,DistanceLeadingSpanA,DistanceLeadingSpanB,ConversionLineBaseLine,AverageTrueRange,SupportLine1,SupportLine2,SupportLine3,SupportSlope1,SupportSlope2,SupportSlope3,ResistantLine1,ResistantLine2,ResistantLine3,ResistanceSlope1,ResistanceSlope2,ResistanceSlope3,CategoricalIncrease
3924,3492.99,3705.0,3482.29,3645.06,0.098568864,22908542.0,3559.72,1.0,0.0,0.8874656,0.073289126,0.13876499,0.22221437,0.27490324,0.33072308,0.916133,0.83259124,0.8743621,0.7311265,0.7353953,0.14323561,3644.1858,3644.3289,0.0835418,157.25002,0.87486005,0.87486005,0.87486005,1.2974432e-06,1.2974432e-06,1.2974432e-06,0.96020365,0.96020365,0.96020365,-1.7834514e-06,-1.7834514e-06,-1.7834514e-06,1
3925,3651.74,3818.0,3586.95,3758.94,0.069535196,16920630.0,3726.98,1.0,0.0,0.8679934,0.090129636,0.15269823,0.23822764,0.29439223,0.34815034,0.91564643,0.83463556,0.87514096,0.7469619,0.704555,0.12817909,3758.0647,3758.1929,0.08101084,169.40645,0.85764414,0.85764414,0.85764414,1.2581362e-06,1.2581362e-06,1.2581362e-06,0.98565024,0.98565024,0.98565024,-6.576367e-06,-6.576367e-06,-6.576367e-06,1
3926,3758.92,3934.0,3695.17,3855.1,0.119631246,29879170.0,3825.25,1.0,0.0,0.868778,0.102354795,0.16077325,0.24966021,0.3092925,0.3615452,0.9074628,0.8343493,0.87090605,0.7514941,0.7113616,0.11941194,3854.2292,3854.3486,0.0731135,158.64717,0.84540755,0.84540755,0.84540755,1.2267537e-06,1.2267537e-06,1.2267537e-06,0.99037635,0.99037635,0.99037635,-3.3845326e-06,-3.3845326e-06,-3.3845326e-06,1
3927,3855.04,4190.0,3855.01,3966.99,0.15157385,39839576.0,4025.41,1.0,0.0,0.8198973,0.11588706,0.16992924,0.26300222,0.32582456,0.3766315,0.89648825,0.82543695,0.86096257,0.76859283,0.6980078,0.092369765,3966.129,3966.2214,0.071051314,160.93217,0.83055794,0.83055794,0.83055794,1.1921528e-06,1.1921528e-06,1.1921528e-06,0.9916839,0.9916839,0.9916839,-3.2766484e-06,-3.2766484e-06,-3.2766484e-06,1
3928,3964.97,4112.97,3841.71,4053.87,0.09177623,23832528.0,3976.85,1.0,0.0,0.5359909,0.121840216,0.17254438,0.27080968,0.33716556,0.38703227,0.90885,0.83932143,0.8740857,0.79097253,0.7044651,0.083113156,4052.996,4053.079,0.06952859,174.11647,0.8216568,0.8216568,0.8216568,1.1666033e-06,1.1666033e-06,1.1666033e-06,1.0335802,1.0335802,1.0335802,-6.7539577e-06,-6.7539577e-06,-6.7539577e-06,1
3929,4053.87,4228.0,3964.96,4148.28,0.066088766,17764172.0,4116.28,1.0,0.0,0.5534544,0.12636264,0.17618318,0.27878153,0.34864402,0.3979224,0.8955531,0.8202195,0.8578863,0.77297103,0.6641066,0.0849153,4147.422,4147.507,0.07533361,185.4672,0.81174856,0.81174856,0.81174856,1.1400529e-06,1.1400529e-06,1.1400529e-06,0.9483449,0.8931413,0.8045496,-6.6002463e-06,-3.1393909e-06,-2.7341064e-06,1
3930,4137.0,4329.43,4112.01,4306.23,0.15155475,42071830.0,4251.09,1.0,0.0,1.0,0.13893984,0.19123282,0.29741278,0.36899742,0.41700304,0.8753794,0.7985071,0.83694327,0.74903107,0.6341974,0.08791218,4305.393,4305.481,0.0768723,190.10648,0.7905359,0.7905359,0.7905359,1.0982363e-06,1.0982363e-06,1.0982363e-06,0.9818333,0.9818333,0.9818333,-2.7818799e-06,-2.7818799e-06,-2.7818799e-06,0
3931,4320.95,4400.0,3925.7,4120.0,0.1784611,49058988.0,4209.53,1.0,-1.0,1.0,0.07663901,0.13706338,0.25870723,0.3360961,0.38731548,0.9343956,0.84701824,0.8907069,0.80035686,0.6679636,0.09035008,4119.1094,4119.1997,0.0873774,198.1365,0.8353161,0.8353161,0.8353161,1.1478783e-06,1.1478783e-06,1.1478783e-06,1.0508325,1.0508325,1.0508325,-2.498971e-06,-2.498971e-06,-2.498971e-06,0
3932,4126.56,4198.55,3800.0,4155.67,0.21224794,55592384.0,4010.58,-1.0,0.0,0.9713294,0.067286834,0.13275048,0.2585151,0.33789638,0.38946697,0.93735427,0.8482387,0.89279646,0.8181593,0.65055937,0.07463718,4154.7773,4154.8516,0.08911559,221.31865,0.83721364,0.83721364,0.83721364,1.1380255e-06,1.1380255e-06,1.1380255e-06,1.0587944,1.0587944,1.0587944,-1.6897244e-06,-1.6897244e-06,-1.6897244e-06,0
3933,4154.99,4197.11,3926.06,4074.85,0.07306184,19433472.0,4072.55,1.0,0.0,0.9851647,0.030562498,0.10460376,0.23651677,0.3205079,0.37416545,0.9671877,0.8710541,0.9191209,0.8343865,0.67160505,0.08473441,4073.931,4074.0156,0.09613359,238.04935,0.8631672,0.8631672,0.8631672,1.1605969e-06,1.1605969e-06,1.1605969e-06,1.0624759,1.009355,0.98878115,-1.723238e-06,-2.733251e-06,-5.487162e-07,1
3934,4074.85,4379.78,4020.0,4378.84,0.124810584,34760856.0,4264.18,-1.0,0.0,0.0,0.08457506,0.15657838,0.2837799,0.36380938,0.41475976,0.91199386,0.81345856,0.8627262,0.77646136,0.63792473,0.086264856,4377.977,4378.0635,0.098535284,239.95433,0.81203884,0.81203884,0.81203884,1.0800254e-06,1.0800254e-06,1.0800254e-06,0.97285867,0.9155012,0.92045325,-1.6036066e-06,-2.543502e-06,-4.016942e-07,0
3935,4361.99,4480.0,4208.88,4412.98,0.084897235,24245932.0,4372.46,1.0,0.0,0.16510965,0.07502935,0.15000464,0.28231362,0.3646209,0.41619503,0.9171999,0.81191283,0.8645564,0.7704544,0.6440047,0.09410195,4412.115,4412.2095,0.105287105,256.3679,0.8145789,0.8145789,0.8145789,1.07167e-06,1.07167e-06,1.07167e-06,0.9498497,0.8854182,0.8752395,-1.5912007e-06,-2.5238246e-06,-1.0309251e-06,0
