__,hs300,zz500,sz50
2015/01/19 09:30,3474.2,5440.8,2499.2
2015/01/19 09:35,3480.4,5438.6,2498.2
2015/01/19 09:40,3486.8,5443.6,2500.4
2015/01/19 09:45,3494,5444.4,2499.8
2015/01/19 09:50,3491,5444.6,2500.2
2015/01/19 09:55,3511.2,5443.8,2499.8
2015/01/19 10:00,3501,5445.6,2500.6
2015/01/19 10:05,3501.8,5445.2,2500
2015/01/19 10:10,3496.8,5445.4,2499.8
2015/01/19 10:15,3505,5448.2,2500.8
2015/01/19 10:20,3498.8,5449.2,2501.2
2015/01/19 10:25,3482.4,5449.4,2501.2
2015/01/19 10:30,3487,5446.6,2499.8
2015/01/19 10:35,3494.4,5450,2500.8
2015/01/19 10:40,3492,5449,2499.8
2015/01/19 10:45,3490.6,5450.2,2500.8
2015/01/19 10:50,3492.8,5452.2,2501.6
2015/01/19 10:55,3482.8,5449.2,2500.2
2015/01/19 11:00,3471.6,5451.6,2501.4
2015/01/19 11:05,3474.4,5449.4,2500.6
2015/01/19 11:10,3469,5450.4,2500.6
2015/01/19 11:15,3460.2,5451.4,2501.4
2015/01/19 11:20,3441.2,5449.2,2500.6
2015/01/19 11:25,3404.4,5447.4,2499.6
2015/01/19 11:30,3413,5446,2498.8
2015/01/19 13:00,3405.2,5456.4,2504
2015/01/19 13:05,3393.6,5455.8,2503
2015/01/19 13:10,3387.6,5456,2502.8
2015/01/19 13:15,3382.8,5452.6,2501.4
2015/01/19 13:20,3400.2,5450,2500.6
2015/01/19 13:25,3391.6,5447.6,2499.6
2015/01/19 13:30,3382,5447.6,2499.8
2015/01/19 13:35,3389.2,5447.2,2499.6
2015/01/19 13:40,3378.6,5447.6,2500
2015/01/19 13:45,3380,5446.4,2499.4
2015/01/19 13:50,3372.4,5445.2,2498.8
2015/01/19 13:55,3336.8,5445.6,2499
2015/01/19 14:00,3354.4,5447.6,2499.6
2015/01/19 14:05,3341.8,5449.6,2500.6
2015/01/19 14:10,3331.6,5450,2501.2
2015/01/19 14:15,3334.8,5453,2502.4
2015/01/19 14:20,3316.2,5453.2,2502.8
2015/01/19 14:25,3316.2,5300,2459.8
2015/01/19 14:30,3316.2,5296.4,2458.2
2015/01/19 14:35,3316.2,5300.2,2459.8
2015/01/19 14:40,3316.2,5303.8,2460.6
2015/01/19 14:45,3316.2,5302,2459.8
2015/01/19 14:50,3316.2,5277.8,2438.8
2015/01/19 14:55,3316.2,5277.4,2438.6
2015/01/19 15:00,3316.2,5282.8,2440.8
2015/01/19 15:05,3316.2,5281.4,2439.4
2015/01/19 15:10,3316.2,5281.8,2439.8
2015/01/19 15:15,3316.2,5281.6,2439.8
2015/01/20 09:15,3329.8,5322.8,2460.2
2015/01/20 09:20,3324.4,5322.6,2459.8
2015/01/20 09:25,3341.8,5324.8,2460.6
2015/01/20 09:30,3362.8,5323,2460
2015/01/20 09:35,3354.2,5326.2,2460.8
2015/01/20 09:40,3356.4,5321,2420
2015/01/20 09:45,3378.8,5317.4,2418.4
2015/01/20 09:50,3382,5321.2,2420
2015/01/20 09:55,3390.2,5394.6,2428.8
2015/01/20 10:00,3388,5394.6,2428.8
2015/01/20 10:05,3385.6,5399.8,2430.8
2015/01/20 10:10,3396.4,5397.8,2429.4
2015/01/20 10:15,3411,5400.2,2430.6
2015/01/20 10:20,3391,5397,2450.6
2015/01/20 10:25,3384.4,5393.4,2449
2015/01/20 10:30,3385,5397.2,2450.6
2015/01/20 10:35,3401.4,5400.6,2451.4
2015/01/20 10:40,3408.8,5399,2450.6
2015/01/20 10:45,3426.4,5400.2,2451.4
2015/01/20 10:50,3430,5460,2460.6
2015/01/20 10:55,3438.6,5457.2,2459.4
2015/01/20 11:00,3432,5457.6,2469.4
2015/01/20 11:05,3422.2,5457.6,2469.4
2015/01/20 11:10,3426,5463.4,2471.6
2015/01/20 11:15,3423.6,5461.4,2470.2
2015/01/20 11:20,3409.8,5462.6,2471
2015/01/20 11:25,3406.4,5461.4,2470.4
2015/01/20 11:30,3414.2,5464.2,2471.6
2015/01/20 13:00,3426.4,5461.6,2468.4
2015/01/20 13:05,3433.6,5460.2,2468.6
2015/01/20 13:10,3431.8,5459.8,2468
2015/01/20 13:15,3416.2,5458,2467.6
2015/01/20 13:20,3393.4,5460,2467.6
2015/01/20 13:25,3390.8,5459.2,2468
2015/01/20 13:30,3379.2,5459.4,2468
2015/01/20 13:35,3372,5424.2,2450.2
2015/01/20 13:40,3370.4,5421.4,2449
2015/01/20 13:45,3334.4,5401,2429.8
2015/01/20 13:50,3355.8,5399.8,2429.2
2015/01/20 13:55,3369.6,5403.2,2430.6
2015/01/20 14:00,3373.8,5406.2,2431.2
2015/01/20 14:05,3358.6,5425,2419.6
2015/01/20 14:10,3398.4,5423.6,2419
2015/01/20 14:15,3403.6,5428.6,2421.2
2015/01/20 14:20,3387.4,5429.4,2420.6
2015/01/20 14:25,3382.2,5429.8,2421
2015/01/20 14:30,3392.2,5428.2,2420.4
2015/01/20 14:35,3411.8,5431.4,2421.8
2015/01/20 14:40,3424,5500.8,2446.6
2015/01/20 14:45,3414.6,5497.2,2445
2015/01/20 14:50,3418,5501,2446.6
2015/01/20 14:55,3400,5504.6,2447.4
2015/01/20 15:00,3404,5502.8,2446.6
2015/01/20 15:05,3403.2,5503.2,2447
2015/01/20 15:10,3401.4,5505,2447.6
2015/01/20 15:15,3394.4,5504,2446.8
2015/01/21 09:15,3413.2,5486.6,2440.2
2015/01/21 09:20,3417.6,5488.4,2440.8
2015/01/21 09:25,3421,5487.6,2440.2
2015/01/21 09:30,3423.6,5488,2440
2015/01/21 09:35,3424.8,5491,2441
2015/01/21 09:40,3425.4,5491.2,2441
2015/01/21 09:45,3429.2,5491.8,2441.2
2015/01/21 09:50,3430.6,5489.8,2440.2
2015/01/21 09:55,3433.8,5492.4,2441
2015/01/21 10:00,3439.6,5490.2,2439.6
2015/01/21 10:05,3449.6,5491,2440
2015/01/21 10:10,3454.4,5493.4,2441.2
2015/01/21 10:15,3448.2,5492.4,2440.8
2015/01/21 10:20,3463.6,5493.4,2441.2
2015/01/21 10:25,3453.4,5491.4,2440.6
2015/01/21 10:30,3459.4,5491.8,2440.4
2015/01/21 10:35,3450.2,5493.6,2441.2
2015/01/21 10:40,3454.6,5492.6,2441
2015/01/21 10:45,3478.6,5489.6,2439.6
2015/01/21 10:50,3465.2,5488.2,2438.8
2015/01/21 10:55,3467.4,5485.8,2437.6
2015/01/21 11:00,3481.6,5574.6,2459
2015/01/21 11:05,3482.2,5572.8,2458.2
2015/01/21 11:10,3473.4,5577.2,2460.2
2015/01/21 11:15,3469.6,5579.2,2460.2
2015/01/21 11:20,3475.6,5578.2,2459.8
2015/01/21 11:25,3466.6,5578.2,2460
2015/01/21 11:30,3494.4,5579,2460.2
2015/01/21 13:00,3499.2,5579.4,2458.4
2015/01/21 13:05,3504.2,5577.4,2457.4
2015/01/21 13:10,3511.6,5574.8,2456.2
2015/01/21 13:15,3508.8,5574.2,2456.6
2015/01/21 13:20,3519,5575.8,2457.6
2015/01/21 13:25,3519.4,5575.6,2457.4
2015/01/21 13:30,3514.2,5575.8,2457.2
2015/01/21 13:35,3533.6,5630.6,2499.8
2015/01/21 13:40,3541.6,5627.6,2498.2
2015/01/21 13:45,3544.6,5630.6,2499.6
2015/01/21 13:50,3543,5633,2500
2015/01/21 13:55,3547.4,5632.6,2499.4
2015/01/21 14:00,3534.8,5632.8,2500
2015/01/21 14:05,3528.4,5632.6,2499.6
2015/01/21 14:10,3538.8,5634.8,2500.4
2015/01/21 14:15,3547.4,5633.6,2499.6
2015/01/21 14:20,3534,5616.8,2535.8
2015/01/21 14:25,3549,5613.2,2534.2
2015/01/21 14:30,3541,5617,2535.8
2015/01/21 14:35,3549.4,5620.6,2536.6
2015/01/21 14:40,3559.8,5618.8,2535.8
2015/01/21 14:45,3571.2,5619.2,2536.2
2015/01/21 14:50,3563.6,5636.4,2561.8
2015/01/21 14:55,3559.2,5636,2561.6
2015/01/21 15:00,3558.6,5641.6,2563.8
2015/01/21 15:05,3560.4,5639.8,2562.4
2015/01/21 15:10,3560.4,5641.6,2563.4
2015/01/21 15:15,3546,5627.6,2550.6
2015/01/22 09:15,3559.8,5639.8,2549.6
2015/01/22 09:20,3566.8,5641.8,2550.8
2015/01/22 09:25,3571.4,5641,2550.2
2015/01/22 09:30,3569,5641.4,2550
2015/01/22 09:35,3567,5641.4,2549.8
2015/01/22 09:40,3569.4,5645,2550.6
2015/01/22 09:45,3580.2,5644.8,2550.8
2015/01/22 09:50,3575.2,5645.8,2551.4
2015/01/22 09:55,3571.4,5643.6,2550.2
2015/01/22 10:00,3576.6,5646,2550.8
2015/01/22 10:05,3570,5644.4,2549.8
2015/01/22 10:10,3568.8,5645.6,2550.4
2015/01/22 10:15,3562.6,5646.8,2551
2015/01/22 10:20,3555.4,5645.2,2550.2
2015/01/22 10:25,3564.6,5646.6,2550.8
2015/01/22 10:30,3562.8,5646.4,2551
2015/01/22 10:35,3559.6,5646.4,2550.6
2015/01/22 10:40,3563,5647.4,2551
2015/01/22 10:45,3570.6,5646.4,2550.8
2015/01/22 10:50,3569.8,5645,2550.2
2015/01/22 10:55,3561.4,5642.8,2549
2015/01/22 11:00,3558.6,5639.8,2547.6
2015/01/22 11:05,3549.4,5637,2546.2
2015/01/22 11:10,3547.6,5636.4,2546.6
2015/01/22 11:15,3531.4,5637.2,2547.4
2015/01/22 11:20,3540.8,5637,2547.2
2015/01/22 11:25,3549,5639,2547.8
2015/01/22 11:30,3557.6,5636.8,2546.8
2015/01/22 13:00,3555.6,5643.6,2549.4
2015/01/22 13:05,3558.4,5643,2549.6
2015/01/22 13:10,3552.6,5644,2550.4
2015/01/22 13:15,3564,5638.8,2547.8
2015/01/22 13:20,3562,5640.4,2548.2
2015/01/22 13:25,3563.2,5644,2549.8
2015/01/22 13:30,3570,5648,2551
2015/01/22 13:35,3563.4,5645.6,2550.8
2015/01/22 13:40,3561.2,5648.8,2552.4
2015/01/22 13:45,3569.4,5649.6,2552.8
2015/01/22 13:50,3563.6,5647.6,2552
2015/01/22 13:55,3554.4,5648.8,2552.8
2015/01/22 14:00,3568.8,5646.4,2551.4
2015/01/22 14:05,3570.8,5645,2550.6
2015/01/22 14:10,3575,5645.2,2550.8
2015/01/22 14:15,3579.2,5644.6,2550.2
2015/01/22 14:20,3582.8,5645.6,2550.4
2015/01/22 14:25,3591.6,5643.8,2549.6
2015/01/22 14:30,3572.4,5644.8,2550.2
2015/01/22 14:35,3574.2,5702.6,2549.6
2015/01/22 14:40,3578.4,5701,2548.8
2015/01/22 14:45,3562.6,5703.8,2550
2015/01/22 14:50,3562,5706.2,2550.4
2015/01/22 14:55,3565,5704,2549.2
2015/01/22 15:00,3569.2,5706.6,2550.8
2015/01/22 15:05,3568.8,5706,2550.2
2015/01/22 15:10,3565.4,5706.4,2550
2015/01/22 15:15,3561.2,5705.2,2549.4
2015/01/23 09:15,3585.6,5696.4,2555.4
2015/01/23 09:20,3596,5696,2554.8
2015/01/23 09:25,3604.4,5697.2,2555.2
2015/01/23 09:30,3607.4,5698.4,2555.4
2015/01/23 09:35,3610,5701.8,2557
2015/01/23 09:40,3616,5700,2556
2015/01/23 09:45,3616.8,5698.2,2555
2015/01/23 09:50,3612.6,5700.2,2555.4
2015/01/23 09:55,3609,5700.6,2555.2
2015/01/23 10:00,3605,5702.2,2556.2
2015/01/23 10:05,3610.8,5701.6,2556
2015/01/23 10:10,3609.6,5691.6,2573.8
2015/01/23 10:15,3612.4,5691,2573.4
2015/01/23 10:20,3609,5696.8,2575.8
2015/01/23 10:25,3609.2,5695.4,2574.4
2015/01/23 10:30,3601.4,5696.4,2575.2
2015/01/23 10:35,3596.6,5695,2574.6
2015/01/23 10:40,3592.6,5697.4,2575.6
2015/01/23 10:45,3587.8,5674,2571
2015/01/23 10:50,3596.8,5673,2570.4
2015/01/23 10:55,3609.8,5671.6,2569.8
2015/01/23 11:00,3608.2,5676.6,2572
2015/01/23 11:05,3623,5677.8,2572.2
2015/01/23 11:10,3619.2,5677,2571
2015/01/23 11:15,3616.8,5679.8,2572.8
2015/01/23 11:20,3614.4,5678.8,2572
2015/01/23 11:25,3614.6,5676.4,2571
2015/01/23 11:30,3639,5680.4,2572.8
2015/01/23 13:00,3645.6,5684.2,2573
2015/01/23 13:05,3646,5689.2,2574
2015/01/23 13:10,3633.8,5687.8,2573.6
2015/01/23 13:15,3637.4,5685.2,2572.4
2015/01/23 13:20,3636.4,5683.8,2571.6
2015/01/23 13:25,3625.8,5681.4,2570.4
2015/01/23 13:30,3628.6,5679,2569.2
2015/01/23 13:35,3597,5677,2569
2015/01/23 13:40,3604.6,5679.2,2570.4
2015/01/23 13:45,3595.6,5679.6,2570.4
2015/01/23 13:50,3579,5680.2,2570.4
2015/01/23 13:55,3600.6,5680.4,2570.2
2015/01/23 14:00,3577.2,5685.4,2572.4
2015/01/23 14:05,3581,5685.6,2572.6
2015/01/23 14:10,3588.6,5680.4,2570
2015/01/23 14:15,3590.8,5667.8,2564.2
2015/01/23 14:20,3585,5665.4,2563.4
2015/01/23 14:25,3574.2,5664.8,2563.2
2015/01/23 14:30,3579.8,5669.4,2565.2
2015/01/23 14:35,3572,5669.8,2564.4
2015/01/23 14:40,3564.6,5670,2564.8
2015/01/23 14:45,3576.6,5672.6,2566.2
2015/01/23 14:50,3583,5670.6,2565.8
2015/01/23 14:55,3591,5675.8,2568.6
2015/01/23 15:00,3590,5679.4,2570.2
2015/01/23 15:05,3585.2,5678.4,2569.4
2015/01/23 15:10,3582.6,5680.8,2570.6
2015/01/23 15:15,3597,5679.6,2569.8
2015/01/26 09:15,3608.8,5685.8,2572.4
2015/01/26 09:20,3613.8,5684.2,2573
2015/01/26 09:25,3606.4,5684.4,2573.2
2015/01/26 09:30,3600.6,5684.8,2573.4
2015/01/26 09:35,3596.8,5687.8,2574.4
2015/01/26 09:40,3594.8,5688.2,2574.2
2015/01/26 09:45,3596,5686.2,2573.2
2015/01/26 09:50,3599.6,5689.6,2574.4
2015/01/26 09:55,3605.8,5691,2575
2015/01/26 10:00,3598.8,5691,2576.8
2015/01/26 10:05,3593.2,5695.6,2577.8
2015/01/26 10:10,3595.4,5699.6,2578.2
2015/01/26 10:15,3609.6,5701.4,2579.4
2015/01/26 10:20,3607.2,5701.6,2579.8
2015/01/26 10:25,3594.4,5701.6,2579.8
2015/01/26 10:30,3587.8,5703,2580.4
2015/01/26 10:35,3597.2,5705.4,2581.4
2015/01/26 10:40,3592.6,5703.2,2580.2
2015/01/26 10:45,3586.2,5702.8,2580
2015/01/26 10:50,3584.4,5708.2,2582.2
2015/01/26 10:55,3587.4,5706.8,2580.8
2015/01/26 11:00,3576.4,5707.2,2581.2
2015/01/26 11:05,3592.8,5707,2581.2
2015/01/26 11:10,3592.2,5709.6,2582.2
2015/01/26 11:15,3578.4,5709,2581.6
2015/01/26 11:20,3590.6,5709.2,2581.4
2015/01/26 11:25,3606,5711.8,2582.2
2015/01/26 11:30,3616,5712.2,2582.4
2015/01/26 13:00,3616,5704.8,2579
2015/01/26 13:05,3607.6,5703.6,2578.2
2015/01/26 13:10,3604.8,5706.8,2579.4
2015/01/26 13:15,3609.4,5708.4,2579.8
2015/01/26 13:20,3607.4,5711.4,2581.2
2015/01/26 13:25,3605.2,5713,2582.4
2015/01/26 13:30,3602.8,5714.8,2583.6
2015/01/26 13:35,3612.6,5716,2584
2015/01/26 13:40,3613.2,5717.8,2584.8
2015/01/26 13:45,3604.6,5715.2,2583.2
2015/01/26 13:50,3602,5716.4,2583.8
2015/01/26 13:55,3604.4,5716.2,2583.6
2015/01/26 14:00,3605.4,5718.6,2584.6
2015/01/26 14:05,3608.2,5721,2585.8
2015/01/26 14:10,3607.4,5720.2,2585.6
2015/01/26 14:15,3604.2,5719,2584.2
2015/01/26 14:20,3623,5719.2,2584
2015/01/26 14:25,3612.6,5717,2583.2
2015/01/26 14:30,3609.2,5714,2582.2
2015/01/26 14:35,3617.2,5712,2581.4
2015/01/26 14:40,3617.6,5712,2580.2
2015/01/26 14:45,3631,5714,2579.4
2015/01/26 14:50,3624.4,5717.2,2580.8
2015/01/26 14:55,3624.6,5722.6,2583.2
2015/01/26 15:00,3624.2,5727.8,2585.2
2015/01/26 15:05,3625.8,5731.4,2587
2015/01/26 15:10,3629.2,5736.2,2589
2015/01/26 15:15,3626.8,5740.2,2590.8
2015/01/27 09:15,3636.6,5737.8,2591
2015/01/27 09:20,3639.8,5738,2590.8
2015/01/27 09:25,3637.6,5738,2590.6
2015/01/27 09:30,3638.4,5740,2591.2
2015/01/27 09:35,3636.8,5740.8,2591.4
2015/01/27 09:40,3633.2,5742.6,2592.2
2015/01/27 09:45,3620.8,5740.6,2590.2
2015/01/27 09:50,3623.6,5742.2,2591.6
2015/01/27 09:55,3623,5740.8,2590.4
2015/01/27 10:00,3626.8,5741.4,2590.8
2015/01/27 10:05,3620.2,5743.6,2591.8
2015/01/27 10:10,3613,5741.4,2590.8
2015/01/27 10:15,3612.6,5742.4,2591.2
2015/01/27 10:20,3614.2,5743.2,2591.8
2015/01/27 10:25,3617.6,5743,2591.4
2015/01/27 10:30,3609.4,5743.2,2591.4
2015/01/27 10:35,3606.2,5742.6,2591.6
2015/01/27 10:40,3605.4,5742.4,2591.6
2015/01/27 10:45,3608.8,5741.6,2591
2015/01/27 10:50,3615.6,5741.6,2590.6
2015/01/27 10:55,3617.2,5738.2,2589.2
2015/01/27 11:00,3611.4,5737.8,2589
2015/01/27 11:05,3616.4,5741.8,2590.6
2015/01/27 11:10,3605.4,5743.6,2591.2
2015/01/27 11:15,3586.6,5748.2,2593
2015/01/27 11:20,3578,5747.4,2592.4
2015/01/27 11:25,3566.2,5752,2594.2
2015/01/27 11:30,3542.8,5754,2594.8
2015/01/27 13:00,3536.2,5771,2602.4
2015/01/27 13:05,3537.8,5774.2,2603.6
2015/01/27 13:10,3526.8,5773,2603
2015/01/27 13:15,3536.4,5775,2603.4
2015/01/27 13:20,3537.4,5776.6,2604
2015/01/27 13:25,3533.6,5777.6,2604.4
2015/01/27 13:30,3529.8,5776.6,2604.2
2015/01/27 13:35,3538.2,5771.6,2601.8
2015/01/27 13:40,3520,5767.6,2599.8
2015/01/27 13:45,3515,5721.4,2579.2
2015/01/27 13:50,3544.8,5721,2579.8
2015/01/27 13:55,3545.4,5717.2,2578.4
2015/01/27 14:00,3567,5713.4,2576.6
2015/01/27 14:05,3561,5710.6,2575.4
2015/01/27 14:10,3576.8,5709.4,2575.6
2015/01/27 14:15,3581,5706.4,2574.2
2015/01/27 14:20,3569.6,5706,2574.6
2015/01/27 14:25,3573.4,5703.2,2572.8
2015/01/27 14:30,3572.2,5706.8,2573.8
2015/01/27 14:35,3586.8,5705.6,2573
2015/01/27 14:40,3588,5702.4,2571.2
2015/01/27 14:45,3596,5698.4,2569.4
2015/01/27 14:50,3596,5692.2,2566.4
2015/01/27 14:55,3593.8,5696.6,2566.4
2015/01/27 15:00,3590.4,5697.4,2566.4
2015/01/27 15:05,3585.4,5746.8,2538.4
2015/01/27 15:10,3581.2,5747.6,2538.6
2015/01/27 15:15,3574.6,5751,2539.2
2015/01/28 09:15,3567,5724.8,2566
2015/01/28 09:20,3562.8,5724.6,2565.8
2015/01/28 09:25,3547.6,5723.2,2565.2
2015/01/28 09:30,3552.8,5723.2,2565
2015/01/28 09:35,3546.2,5721.2,2564
2015/01/28 09:40,3556,5721,2564
2015/01/28 09:45,3564.4,5723,2564.4
2015/01/28 09:50,3555.6,5723.4,2564.6
2015/01/28 09:55,3537.4,5723.8,2564.8
2015/01/28 10:00,3557,5721.4,2563.4
2015/01/28 10:05,3555,5720.8,2563.2
2015/01/28 10:10,3535.2,5717.6,2562
2015/01/28 10:15,3543.2,5718.8,2562.6
2015/01/28 10:20,3533.8,5720.4,2563.4
2015/01/28 10:25,3534.8,5718.2,2563.2
2015/01/28 10:30,3541,5716.8,2562.8
2015/01/28 10:35,3535.8,5714.8,2561.8
2015/01/28 10:40,3555.4,5717.2,2562.6
2015/01/28 10:45,3552.4,5717.2,2558.8
2015/01/28 10:50,3538.4,5718,2558.8
2015/01/28 10:55,3558.6,5717.2,2558.2
2015/01/28 11:00,3561,5717,2558.2
2015/01/28 11:05,3546.6,5715.8,2557.6
2015/01/28 11:10,3544.4,5714,2556.6
2015/01/28 11:15,3553,5713,2556.2
2015/01/28 11:20,3538.6,5716,2557.6
2015/01/28 11:25,3553.4,5714.2,2556.4
2015/01/28 11:30,3555.2,5714.2,2556.4
2015/01/28 13:00,3569,5716.6,2556.6
2015/01/28 13:05,3564.8,5720,2558.2
2015/01/28 13:10,3565.4,5718.8,2557.4
2015/01/28 13:15,3571.2,5720.4,2558.8
2015/01/28 13:20,3582.8,5719.2,2558.4
2015/01/28 13:25,3586.4,5721.2,2559.4
2015/01/28 13:30,3599,5722,2559.4
2015/01/28 13:35,3587.2,5720.4,2558.8
2015/01/28 13:40,3596,5724,2560.6
2015/01/28 13:45,3594.4,5724.2,2561
2015/01/28 13:50,3585.2,5723.6,2561
2015/01/28 13:55,3584.6,5724.8,2561.2
2015/01/28 14:00,3569.2,5722.2,2560.2
2015/01/28 14:05,3565.6,5726.4,2562
2015/01/28 14:10,3549,5722.8,2560.2
2015/01/28 14:15,3546.4,5722.2,2560.2
2015/01/28 14:20,3549,5722.6,2561.4
2015/01/28 14:25,3537,5722.6,2561.4
2015/01/28 14:30,3546,5716.2,2558.6
2015/01/28 14:35,3550.8,5712.2,2556.8
2015/01/28 14:40,3541.8,5709.8,2555.6
2015/01/28 14:45,3514,5709.6,2555.6
2015/01/28 14:50,3529,5702,2552
2015/01/28 14:55,3529.6,5700.6,2551
2015/01/28 15:00,3527.4,5702.6,2551.8
2015/01/28 15:05,3524,5702.8,2551.2
2015/01/28 15:10,3520.6,5693.2,2547.4
2015/01/28 15:15,3523.6,5690.6,2546.6
2015/01/29 09:15,3476.8,5704.2,2544
2015/01/29 09:20,3462.6,5704.2,2544
2015/01/29 09:25,3475.8,5706,2544.8
2015/01/29 09:30,3486,5701.6,2542.4
2015/01/29 09:35,3488.8,5695.4,2539.8
2015/01/29 09:40,3491.6,5695.6,2540.2
2015/01/29 09:45,3497.2,5694.2,2539.6
2015/01/29 09:50,3493,5693,2538.8
2015/01/29 09:55,3507.2,5691,2538.6
2015/01/29 10:00,3497.4,5687.8,2537.4
2015/01/29 10:05,3503,5686.2,2536.6
2015/01/29 10:10,3495.4,5681.8,2535
2015/01/29 10:15,3503.2,5679,2533.4
2015/01/29 10:20,3513.6,5679,2530.2
2015/01/29 10:25,3498,5679.8,2528.2
2015/01/29 10:30,3495,5684.2,2528.2
2015/01/29 10:35,3484.6,5681.2,2526.8
2015/01/29 10:40,3485.4,5678,2525.4
2015/01/29 10:45,3480.6,5674.2,2524
2015/01/29 10:50,3479.6,5675.2,2524.6
2015/01/29 10:55,3479.4,5673.8,2524
2015/01/29 11:00,3465,5675.2,2524.4
2015/01/29 11:05,3464.4,5672.8,2523.2
2015/01/29 11:10,3482.6,5671,2523
2015/01/29 11:15,3494.4,5669.8,2522.6
2015/01/29 11:20,3494.2,5668.2,2522.2
2015/01/29 11:25,3483.6,5665.8,2521
2015/01/29 11:30,3492.6,5664,2520.2
2015/01/29 13:00,3491.4,5621.8,2503
2015/01/29 13:05,3487.8,5619.4,2501.8
2015/01/29 13:10,3483.6,5619,2501.4
2015/01/29 13:15,3491,5619.4,2501.8
2015/01/29 13:20,3471.6,5615.2,2500
2015/01/29 13:25,3472,5615.6,2499.8
2015/01/29 13:30,3495.6,5615.8,2500
2015/01/29 13:35,3493.6,5612,2497.8
2015/01/29 13:40,3492,5616.2,2497.8
2015/01/29 13:45,3504.4,5626,2496
2015/01/29 13:50,3497.2,5622.2,2494
2015/01/29 13:55,3494.6,5624.8,2495.2
2015/01/29 14:00,3493.4,5628.4,2496.2
2015/01/29 14:05,3491.4,5627.2,2495.2
2015/01/29 14:10,3484.4,5628.6,2496.2
2015/01/29 14:15,3494.6,5631.8,2490
2015/01/29 14:20,3505,5630,2489.2
2015/01/29 14:25,3502.4,5637.8,2483
2015/01/29 14:30,3496.8,5637.8,2484
2015/01/29 14:35,3491,5648.2,2478
2015/01/29 14:40,3487.8,5647.8,2477.8
2015/01/29 14:45,3482.2,5664.6,2478.8
2015/01/29 14:50,3482,5662.4,2477.8
2015/01/29 14:55,3485,5665.8,2479.2
2015/01/29 15:00,3487.2,5668.2,2479.6
2015/01/29 15:05,3486.4,5677.2,2478.2
2015/01/29 15:10,3486.2,5675.6,2477.6
2015/01/29 15:15,3493.6,5688.2,2478
2015/01/30 09:15,3518.6,5683.2,2483.2
2015/01/30 09:20,3518.4,5683.4,2483
2015/01/30 09:25,3516.6,5685.8,2484.2
2015/01/30 09:30,3518.8,5683.2,2482.8
2015/01/30 09:35,3525.2,5683.8,2482.8
2015/01/30 09:40,3530.4,5684,2482.4
2015/01/30 09:45,3524.2,5684.2,2482.4
2015/01/30 09:50,3523.8,5686.4,2483.4
2015/01/30 09:55,3521.4,5684.4,2482.6
2015/01/30 10:00,3516.4,5684.2,2482.4
2015/01/30 10:05,3512.2,5686.2,2483.6
2015/01/30 10:10,3514.2,5686,2483.2
2015/01/30 10:15,3509,5686,2483
2015/01/30 10:20,3499.2,5686,2483.4
2015/01/30 10:25,3498.4,5685,2483
2015/01/30 10:30,3501.6,5682.4,2481.8
2015/01/30 10:35,3487.8,5679.6,2480.2
2015/01/30 10:40,3482.8,5677.2,2479
2015/01/30 10:45,3491,5676.6,2479.4
2015/01/30 10:50,3487.2,5674.8,2479
2015/01/30 10:55,3467.8,5676.6,2479.8
2015/01/30 11:00,3444,5677.8,2480
2015/01/30 11:05,3437,5676,2479.2
2015/01/30 11:10,3467,5681.4,2481.2
2015/01/30 11:15,3455.4,5671.4,2470.4
2015/01/30 11:20,3448,5668.8,2469.2
2015/01/30 11:25,3456,5673.2,2471.2
2015/01/30 11:30,3454,5674.8,2471.2
2015/01/30 13:00,3451.6,5681.6,2472.2
2015/01/30 13:05,3450.8,5680.6,2472
2015/01/30 13:10,3444.8,5678.2,2470.8
2015/01/30 13:15,3451.4,5675.4,2469.4
2015/01/30 13:20,3470.6,5673.4,2468.4
2015/01/30 13:25,3466.2,5671.4,2467.4
2015/01/30 13:30,3470.6,5669.4,2467.2
2015/01/30 13:35,3482,5670.6,2461.8
2015/01/30 13:40,3482.6,5668.4,2460.8
2015/01/30 13:45,3492.2,5673.2,2463
2015/01/30 13:50,3497.4,5675.8,2463.2
2015/01/30 13:55,3485.8,5674.6,2462.8
2015/01/30 14:00,3472.8,5673.8,2462.6
2015/01/30 14:05,3472,5675.8,2463.4
2015/01/30 14:10,3452.8,5675.8,2463
2015/01/30 14:15,3456,5676,2462.8
2015/01/30 14:20,3462.4,5678.6,2463.6
2015/01/30 14:25,3451.4,5679,2463.8
2015/01/30 14:30,3459.4,5679.2,2463.8
2015/01/30 14:35,3474,5677,2462.8
2015/01/30 14:40,3463,5680,2463.6
2015/01/30 14:45,3461,5679.4,2462.8
2015/01/30 14:50,3455.2,5680.2,2463.4
2015/01/30 14:55,3451.4,5681.6,2464
2015/01/30 15:00,3446.2,5680.6,2463.6
2015/01/30 15:05,3443.8,5681.4,2464
2015/01/30 15:10,3434,5679,2463.2
2015/01/30 15:15,3429.2,5680.4,2463.4
2015/02/02 09:15,3371.8,5688,2466.6
2015/02/02 09:20,3366,5679.4,2461.6
2015/02/02 09:25,3371.8,5675.8,2461
2015/02/02 09:30,3375.8,5679.6,2462.6
2015/02/02 09:35,3376.4,5674.8,2460.4
2015/02/02 09:40,3385.2,5676.4,2461.2
2015/02/02 09:45,3377.4,5677.2,2461.8
