Date,shanghai,shenzhen
4/11/02,1649.53,3216.97
4/12/02,1658.98,3231.38
4/15/02,1649.5,3198.26
4/16/02,1640.29,3193.78
4/17/02,1644.4,3192.76
4/18/02,1628.14,3146.06
4/19/02,1635.17,3145.47
4/22/02,1627.48,3124.57
4/23/02,1624.55,3108.3
4/24/02,1611.05,3107.74
4/25/02,1615.92,3122.27
4/26/02,1640.59,3174.88
4/29/02,1665.81,3228.41
4/30/02,1667.75,3253.46
5/8/02,1652.37,3227.93
5/9/02,1650.58,3249.01
5/10/02,1638.2,3216.69
5/13/02,1623.94,3175.67
5/14/02,1616.23,3153.15
5/15/02,1598.35,3131.42
5/16/02,1549.5,3066.88
5/17/02,1567.5,3100.25
5/20/02,1541.53,3072.23
5/21/02,1588.11,3170.61
5/22/02,1564.49,3133.53
5/23/02,1571.61,3127.13
5/24/02,1549.47,3080.78
5/27/02,1555.05,3083.76
5/28/02,1558.52,3102.26
5/29/02,1524.81,3051.85
5/30/02,1523.52,3059.33
5/31/02,1515.73,3037
6/3/02,1483.35,2978.96
6/4/02,1490.51,3010.46
6/5/02,1462,2964.01
6/6/02,1521.26,3073.67
6/7/02,1529.51,3083.29
6/10/02,1517.23,3068.69
6/11/02,1530.96,3079.75
6/12/02,1524.84,3071.09
6/13/02,1511.71,3046.88
6/14/02,1494.25,3023.21
6/17/02,1496.24,3022.02
6/18/02,1524.07,3076.09
6/19/02,1507.67,3045.52
6/20/02,1516.15,3062.74
6/21/02,1562.72,3180.94
6/24/02,1707.31,3478.12
6/25/02,1706.59,3496.4
6/26/02,1712.91,3507.5
6/27/02,1723.55,3522.94
6/28/02,1732.76,3551.33
7/1/02,1713.71,3519.3
7/2/02,1724.95,3546.52
7/3/02,1730.92,3568.01
7/4/02,1713.14,3521.71
7/5/02,1722.19,3537.31
7/8/02,1732.93,3547.96
7/9/02,1729.99,3533.89
7/10/02,1701.82,3460.2
7/11/02,1696.94,3456.78
7/12/02,1698.3,3454.43
7/15/02,1687.95,3423.98
7/16/02,1691.62,3423.93
7/17/02,1701.72,3459.66
7/18/02,1704.91,3481.36
7/19/02,1713.86,3487.87
7/22/02,1681.01,3425.49
7/23/02,1673.86,3433.98
7/24/02,1672.4,3425.82
7/25/02,1665.11,3406.54
7/26/02,1657.5,3398.78
7/29/02,1665.67,3427.95
7/30/02,1669,3431.46
7/31/02,1651.59,3405.7
8/1/02,1653.01,3416.68
8/2/02,1661.87,3420.58
8/5/02,1653.96,3401.46
8/6/02,1670.62,3436.11
8/7/02,1668.07,3428.08
8/8/02,1659.8,3407.69
8/9/02,1647.05,3385.1
8/12/02,1634.57,3360.75
8/13/02,1636.63,3367.4
8/14/02,1646.72,3393.6
8/15/02,1634.37,3377.37
8/16/02,1646.79,3389.33
8/19/02,1644.3,3393.99
8/20/02,1671.35,3451.11
8/21/02,1673.55,3448.52
8/22/02,1686.11,3480.54
8/23/02,1683.21,3476.67
8/26/02,1670.69,3448.37
8/27/02,1679.69,3456.97
8/28/02,1676.77,3454.27
8/29/02,1667.32,3437.61
8/30/02,1666.62,3436.84
9/2/02,1668.77,3443.9
9/3/02,1674.07,3452.72
9/4/02,1663.97,3437.86
9/5/02,1641.81,3390.95
9/6/02,1631.38,3374.31
9/9/02,1621.58,3345.22
9/10/02,1625.11,3350.09
9/11/02,1620.36,3337.22
9/12/02,1624.56,3344.59
9/13/02,1625.76,3339.9
9/16/02,1604.08,3276.57
9/17/02,1604.88,3280.54
9/18/02,1594.58,3258.31
9/19/02,1619.35,3326.97
9/20/02,1604.91,3287.15
9/23/02,1602.59,3292.88
9/24/02,1596.73,3277.05
9/25/02,1597.84,3286.08
9/26/02,1587.65,3265.64
9/27/02,1581.62,3243.93
10/8/02,1562.99,3197.94
10/9/02,1535.37,3141.26
10/10/02,1530.41,3115.62
10/11/02,1524.05,3107.04
10/14/02,1531.68,3118.35
10/15/02,1524.73,3114.86
10/16/02,1537.39,3138.53
10/17/02,1513.1,3072.65
10/18/02,1519.54,3088.17
10/21/02,1524.93,3088.94
10/22/02,1548.1,3126.87
10/23/02,1548.97,3123.79
10/24/02,1536.52,3093.74
10/25/02,1520.31,3062.99
10/28/02,1502.72,3009.19
10/29/02,1510.88,3037.3
10/30/02,1509.71,3037.94
10/31/02,1507.5,3036.18
11/1/02,1510.76,3050.56
11/4/02,1531.84,3107.24
11/5/02,1558.24,3161.54
11/6/02,1552.56,3143.19
11/7/02,1554.24,3148.12
11/8/02,1522.19,3075.18
11/11/02,1504.4,3036.7
11/12/02,1485.91,2997.21
11/13/02,1490.46,3015.37
11/14/02,1460.8,2971.27
11/15/02,1463.69,2983.54
11/18/02,1451.29,2938.1
11/19/02,1462.17,2952.31
11/20/02,1425.84,2904.2
11/21/02,1390.63,2836.14
11/22/02,1395.5,2833.5
11/25/02,1398.44,2840.49
11/26/02,1371.17,2788.78
11/27/02,1378.75,2810.55
11/28/02,1417.53,2876.89
11/29/02,1434.18,2920.72
12/2/02,1395.68,2837.99
12/3/02,1408.84,2861.35
12/4/02,1414.45,2870.32
12/5/02,1404.88,2850.23
12/6/02,1405.53,2854.59
12/9/02,1400.87,2847.52
12/10/02,1383.84,2818.3
12/11/02,1379.2,2796.8
12/12/02,1383.91,2806.01
12/13/02,1396.9,2830.63
12/16/02,1408.52,2859.53
12/17/02,1416.1,2878.57
12/18/02,1411.72,2868.42
12/19/02,1413.6,2865.94
12/20/02,1427.94,2905
12/23/02,1430.2,2907.33
12/24/02,1430.83,2905.86
12/25/02,1421.52,2887.14
12/26/02,1384.15,2809.94
12/27/02,1382.97,2802.96
12/30/02,1366.36,2771.02
12/31/02,1357.65,2759.3
1/2/03,1320.63,2689.49
1/3/03,1319.87,2687.72
1/6/03,1334.68,2722.28
1/7/03,1332.06,2718.33
1/8/03,1372.07,2790.04
1/9/03,1397.38,2835.49
1/10/03,1384.86,2811.19
1/13/03,1386.31,2821.6
1/14/03,1466.85,2999.4
1/15/03,1459.92,2963.99
1/16/03,1485.62,3010.61
1/17/03,1478.68,2998.67
1/20/03,1482.68,3012.07
1/21/03,1454.89,2953.51
1/22/03,1460.53,2961.89
1/23/03,1450.62,2942.16
1/24/03,1479.07,2992.11
1/27/03,1496.16,3031.45
1/28/03,1500.64,3044.03
1/29/03,1499.82,3051.22
2/10/03,1480.17,3010.63
2/11/03,1492.76,3031.31
2/12/03,1510.67,3063.02
2/13/03,1504.34,3043.89
2/14/03,1510.95,3046.6
2/17/03,1496.52,3021.91
2/18/03,1496.47,3018.7
2/19/03,1510.8,3046.27
2/20/03,1509.49,3041.89
2/21/03,1478.87,2990.01
2/24/03,1481.94,2990.08
2/25/03,1511.28,3043.17
2/26/03,1513.18,3044.07
2/27/03,1513.7,3051.92
2/28/03,1511.93,3057.24
3/3/03,1525.48,3073.44
3/4/03,1524.3,3076.99
3/5/03,1517.18,3070.35
3/6/03,1498.34,3030.95
3/7/03,1493.09,3027.74
3/10/03,1468.92,2974.37
3/11/03,1469.55,2971.49
3/12/03,1475.01,2995.96
3/13/03,1464.65,2978.23
3/14/03,1466.04,2994.67
3/17/03,1469.27,2989.84
3/18/03,1459.89,2979.29
3/19/03,1469.96,3000.76
3/20/03,1464.54,2976.1
3/21/03,1474.66,3005.59
3/24/03,1477.77,3012.27
3/25/03,1462.4,2979.09
3/26/03,1456.27,2968.82
3/27/03,1499.35,3046.34
3/28/03,1491.94,3048.61
3/31/03,1510.58,3101.86
4/1/03,1522.55,3118.91
4/2/03,1521.32,3127.66
4/3/03,1511.73,3118.46
4/4/03,1521.13,3154.84
4/7/03,1515.13,3140.14
4/8/03,1520.55,3146.3
4/9/03,1543.67,3219.08
4/10/03,1551.18,3259.95
4/11/03,1576.86,3310.49
4/14/03,1616.07,3382.82
4/15/03,1631.47,3433.39
4/16/03,1606.24,3445.87
4/17/03,1613.6,3453.32
4/18/03,1603.08,3408.35
4/21/03,1571.71,3325.72
4/22/03,1568.69,3334.18
4/23/03,1541.96,3285.12
4/24/03,1503.59,3188.61
4/25/03,1487.15,3150.96
4/28/03,1537.69,3293.92
4/29/03,1509.31,3238.81
4/30/03,1521.44,3260.75
5/12/03,1531.87,3307.01
5/13/03,1485.31,3221.28
5/14/03,1522.92,3292.96
5/15/03,1555.29,3393.58
5/16/03,1554.45,3414.13
5/19/03,1555.45,3434.63
5/20/03,1535.52,3395.35
5/21/03,1533.48,3394.14
5/22/03,1546.11,3431.02
5/23/03,1560.96,3478.26
5/26/03,1569.51,3503.37
5/27/03,1568.34,3488.86
5/28/03,1551.81,3440.52
5/29/03,1568.16,3489.88
5/30/03,1576.26,3503.69
6/2/03,1576.53,3498.85
6/3/03,1562.24,3455.37
6/4/03,1574.11,3491.44
6/5/03,1556.25,3433.28
6/6/03,1538.92,3362.3
6/9/03,1530.22,3327.97
6/10/03,1538.76,3347.61
6/11/03,1565.84,3411.1
6/12/03,1562.11,3395.65
6/13/03,1566.77,3402.88
6/16/03,1559.71,3392.78
6/17/03,1557.18,3376.41
6/18/03,1553.88,3381.25
6/19/03,1538.75,3327.29
6/20/03,1529.47,3307.21
6/23/03,1511.37,3258.91
6/24/03,1512.43,3273.45
6/25/03,1502.08,3248.84
6/26/03,1515.38,3286.3
6/27/03,1497.05,3227.63
6/30/03,1486.02,3224.81
7/1/03,1484.7,3226.34
7/2/03,1499.68,3263.96
7/3/03,1504.44,3276.1
7/4/03,1502.35,3280.29
7/7/03,1501.48,3306.7
7/8/03,1512.02,3329.52
7/9/03,1503.31,3306.43
7/10/03,1531.93,3383.05
7/11/03,1528.85,3377.04
7/14/03,1521.41,3378.69
7/15/03,1525.44,3395.92
7/16/03,1529.49,3412.39
7/17/03,1539.36,3443.7
7/18/03,1507.16,3341.5
7/21/03,1495.89,3323.13
7/22/03,1498.49,3328.89
7/23/03,1502.15,3342.72
7/24/03,1493.45,3316.49
7/25/03,1477.65,3276.39
7/28/03,1470.39,3263.61
7/29/03,1477.3,3289.39
7/30/03,1479.65,3303.16
7/31/03,1476.74,3318.42
8/1/03,1476.97,3326.86
8/4/03,1494.37,3362.57
8/5/03,1494.31,3361.25
8/6/03,1486.25,3341.36
8/7/03,1487.37,3346.06
8/8/03,1471.27,3294.31
8/11/03,1474.41,3305.14
8/12/03,1479.28,3318.66
8/13/03,1465.83,3273.86
8/14/03,1455.9,3258.21
8/15/03,1450.2,3261.66
8/18/03,1445.09,3255.84
8/19/03,1449.71,3246.43
8/20/03,1441.66,3215.49
8/21/03,1441.09,3212.11
8/22/03,1438.88,3208.77
8/25/03,1422.18,3181.07
8/26/03,1425.21,3188.39
8/27/03,1425.36,3181.06
8/28/03,1415.69,3155.53
8/29/03,1421.98,3192.37
9/1/03,1449.82,3249.19
9/2/03,1446.51,3238.86
9/3/03,1447.85,3233.79
9/4/03,1447.43,3226.91
9/5/03,1431.53,3181.69
9/8/03,1425.73,3157.37
9/9/03,1420.07,3136.61
9/10/03,1423.18,3148.67
9/11/03,1423.96,3160.82
9/12/03,1409.16,3135.53
9/15/03,1397.54,3100.55
9/16/03,1406.1,3128.9
9/17/03,1389.82,3093.61
9/18/03,1390.49,3098.74
9/19/03,1391.37,3095.74
9/22/03,1381.44,3075.78
9/23/03,1390.17,3092.25
9/24/03,1394.23,3102.99
9/25/03,1376.29,3069.44
9/26/03,1370.84,3054.59
9/29/03,1355.34,3017.42
9/30/03,1367.16,3054.89
10/8/03,1371.69,3085.94
10/9/03,1369.17,3089.9
10/10/03,1404.01,3199.56
10/13/03,1399.66,3181.5
10/14/03,1388.17,3171.47
10/15/03,1383.1,3154.68
10/16/03,1365.51,3107.15
10/17/03,1370.58,3116.71
10/20/03,1359.5,3116.13
10/21/03,1364.3,3128.18
10/22/03,1398.01,3215.82
10/23/03,1386.65,3187.06
10/24/03,1381.83,3185.54
10/27/03,1369.46,3174.51
10/28/03,1369.33,3194.71
10/29/03,1361.49,3193.18
10/30/03,1344.63,3163.02
10/31/03,1348.3,3167.34
11/3/03,1364.06,3237.06
11/4/03,1389.55,3296.53
11/5/03,1385.11,3287.6
11/6/03,1356.79,3271.65
11/7/03,1335.21,3214.39
11/10/03,1340.1,3216.63
11/11/03,1343.62,3227.58
11/12/03,1317.79,3182.27
11/13/03,1319.61,3183.62
11/14/03,1331.05,3190.53
11/17/03,1328.1,3172.31
11/18/03,1316.56,3110.67
11/19/03,1338.87,3147.9
11/20/03,1376.51,3231.93
11/21/03,1361.56,3188.5
11/24/03,1404.01,3275.48
11/25/03,1408.42,3278.77
11/26/03,1411.91,3289.44
11/27/03,1389.1,3237.4
11/28/03,1397.23,3267.94
12/1/03,1432.7,3343.73
12/2/03,1435.31,3336.35
12/3/03,1445.03,3357.64
12/4/03,1452.81,3370.52
12/5/03,1451.12,3353.18
12/8/03,1436.66,3320.76
12/9/03,1443.37,3335.99
12/10/03,1469.42,3368.36
12/11/03,1470.02,3365.71
12/12/03,1470.79,3359.93
12/15/03,1470.36,3367.94
12/16/03,1466.34,3357.42
12/17/03,1454,3333.71
12/18/03,1457.3,3359.43
12/19/03,1446.29,3347.02
12/22/03,1492.96,3438.6
12/23/03,1500.64,3470.63
12/24/03,1513.83,3530.67
12/25/03,1512.6,3506.78
12/26/03,1514.78,3505.56
12/29/03,1496.43,3478.21
12/30/03,1511.69,3509.7
12/31/03,1497.04,3479.8
1/2/04,1517.19,3501.87
1/5/04,1568.35,3623.03
1/6/04,1574.52,3672.28
1/7/04,1587.2,3725.91
1/8/04,1610.13,3764.46
1/9/04,1581.47,3696.42
1/12/04,1618.52,3765.57
1/13/04,1612.68,3748.02
1/14/04,1592.42,3712.32
1/15/04,1586.49,3706.61
1/16/04,1600.43,3729.34
1/29/04,1628.84,3816.88
1/30/04,1590.73,3716.87
2/2/04,1623.88,3774.88
2/3/04,1649.28,3797.99
2/4/04,1685.16,3866.9
2/5/04,1693.43,3844.55
2/6/04,1679.19,3822.2
2/9/04,1703.53,3899.51
2/10/04,1691.01,3892.23
2/11/04,1677.76,3876.08
2/12/04,1663.83,3850.03
2/13/04,1658.54,3842.03
2/16/04,1696.83,3924.06
2/17/04,1703.77,3940.19
2/18/04,1717.1,3984.7
2/19/04,1717.02,3966.42
2/20/04,1721.75,3986.66
2/23/04,1681.65,3898.54
2/24/04,1682.3,3896.66
2/25/04,1647.38,3833.05
2/26/04,1654.9,3892.96
2/27/04,1675.07,3919.92
3/1/04,1689.76,3967.7
3/2/04,1687.28,3933.79
3/3/04,1661.81,3897.86
3/4/04,1668.87,3934.49
3/5/04,1662.1,3908.56
3/8/04,1637.14,3827.85
3/9/04,1637.1,3822.17
3/10/04,1678.07,3902.79
3/11/04,1691.64,3952.78
3/12/04,1694.74,3948.44
3/15/04,1736.22,4050.48
3/16/04,1745.54,4061.16
3/17/04,1745.1,4078.36
3/18/04,1717.26,3999.7
3/19/04,1747.87,4058.96
3/22/04,1755.69,4072.22
3/23/04,1741.7,4027.23
3/24/04,1740.05,4030.79
3/25/04,1736.48,4043.8
3/26/04,1734.05,4061.53
3/29/04,1719.67,4008.08
3/30/04,1724.28,4009.14
3/31/04,1741.62,4060.14
4/1/04,1758.15,4092.69
4/2/04,1768.65,4132.54
4/5/04,1766.48,4126.7
4/6/04,1777.52,4157.82
4/7/04,1774.55,4170.28
4/8/04,1770.28,4147.81
4/9/04,1727.35,4051.96
4/12/04,1722.99,4047.27
4/13/04,1715.14,3995.65
4/14/04,1697.16,3922.58
4/15/04,1679.08,3903.61
4/16/04,1693.86,3941.07
4/19/04,1675.89,3898.28
4/20/04,1669.42,3854.48
4/21/04,1651.58,3819.88
4/22/04,1657.79,3827.85
4/23/04,1635.5,3782.71
4/26/04,1635.5,3770.25
4/27/04,1611.86,3754.59
4/28/04,1606.8,3702.8
4/29/04,1579.45,3600.04
4/30/04,1595.59,3613.17
5/10/04,1560.22,3476.99
5/11/04,1568.06,3492.97
5/12/04,1603.77,3596.38
5/13/04,1597.57,3575.91
5/14/04,1562.69,3489.9
5/17/04,1539.96,3460.2
5/18/04,1555.44,3487.12
5/19/04,1558.29,3503.3
5/20/04,1549.06,3475.29
5/21/04,1558.33,3514.22
5/24/04,1550.35,3499.85
5/25/04,1518.05,3436.69
5/26/04,1524.44,3469.2
5/27/04,1557.18,3561.86
5/28/04,1548.72,3548.69
5/31/04,1555.91,3577.65
6/1/04,1579.66,3632.46
6/2/04,1567.07,3597.3
6/3/04,1543.53,3533.87
6/4/04,1542.09,3522.89
6/7/04,1517.15,3479.41
6/8/04,1493.81,3440.72
6/9/04,1468.07,3387.17
6/10/04,1468.34,3401.38
6/11/04,1472.07,3381.69
6/14/04,1438.74,3302.52
6/15/04,1463.78,3366.33
6/16/04,1475.42,3396.89
6/17/04,1445.5,3306.04
6/18/04,1427.3,3263.7
6/21/04,1433.47,3290.96
6/22/04,1450.68,3326.52
6/23/04,1440.73,3299.14
6/24/04,1427.75,3290.2
6/25/04,1401.11,3255.6
6/28/04,1385.18,3230.78
6/29/04,1408.69,3288.66
6/30/04,1399.16,3275.85
7/1/04,1441.07,3384.89
7/2/04,1441.19,3391.76
7/5/04,1444.59,3381.21
7/6/04,1450.5,3398.19
7/7/04,1438.4,3364.87
7/8/04,1439.78,3369.69
7/9/04,1430.65,3345.85
7/12/04,1397.15,3277.31
7/13/04,1399.46,3298.01
7/14/04,1403.76,3296.37
7/15/04,1421.54,3341.81
7/16/04,1456.13,3442.07
7/19/04,1457.54,3444.34
7/20/04,1447.94,3417.27
7/21/04,1448.04,3414.82
7/22/04,1407.44,3338.91
7/23/04,1407.4,3334.69
7/26/04,1387.67,3297.95
7/27/04,1384.13,3275.02
7/28/04,1388.81,3303.24
7/29/04,1407.33,3329.12
7/30/04,1386.2,3283.37
8/2/04,1373.22,3257.66
8/3/04,1366.26,3228
8/4/04,1404.51,3318.5
8/5/04,1389.04,3268.33
8/6/04,1390.46,3274.43
8/9/04,1395.85,3298.3
8/10/04,1400.77,3304.76
8/11/04,1384.96,3270.68
8/12/04,1368.2,3227.52
8/13/04,1368.45,3245.81
8/16/04,1354.51,3217.07
8/17/04,1360.2,3226.62
8/18/04,1358.22,3233.85
8/19/04,1340.45,3190.34
8/20/04,1341.74,3185.72
8/23/04,1325.41,3151.74
8/24/04,1344.63,3182.53
8/25/04,1339.78,3165.07
8/26/04,1334.42,3156.98
8/27/04,1320.61,3115.25
8/30/04,1319.41,3122.1
8/31/04,1342.06,3175.79
9/1/04,1321.46,3127.06
9/2/04,1327.93,3141.73
9/3/04,1327.12,3126.2
9/6/04,1321.47,3125.03
9/7/04,1324.29,3130.77
9/8/04,1309.33,3109.12
9/9/04,1284.31,3044.73
9/10/04,1287.08,3059.29
9/13/04,1260.32,2997.88
9/14/04,1300.36,3077.43
9/15/04,1355.23,3210.31
9/16/04,1371.2,3238.41
9/17/04,1414.7,3347.07
9/20/04,1463.22,3473
9/21/04,1448.56,3460.25
9/22/04,1420.15,3405.17
9/23/04,1464.78,3530.3
9/24/04,1435.56,3494.21
9/27/04,1427.4,3467.78
9/28/04,1435.59,3512.32
9/29/04,1420.01,3477.88
9/30/04,1396.7,3453.91
10/8/04,1422.93,3548.41
10/11/04,1413.15,3531.12
10/12/04,1384.44,3435.69
10/13/04,1386.72,3446.76
10/14/04,1332.94,3312.27
10/15/04,1330.52,3301.23
10/18/04,1335.39,3313.51
10/19/04,1337.62,3325.62
10/20/04,1330.58,3330.72
10/21/04,1310.55,3291.92
10/22/04,1329.36,3334.59
10/25/04,1311.15,3246.03
10/26/04,1324.78,3284.25
10/27/04,1342.8,3296.69
10/28/04,1341.74,3292.5
10/29/04,1320.54,3216.35
11/1/04,1305.29,3182.13
11/2/04,1301.53,3159
11/3/04,1326.75,3195.28
11/4/04,1304.78,3112.34
11/5/04,1305.13,3122.28
11/8/04,1304.23,3122.19
11/9/04,1307.43,3136.05
11/10/04,1354.39,3254.46
11/11/04,1347.07,3223.2
11/12/04,1352.22,3227.44
11/15/04,1370.05,3267.85
11/16/04,1370.39,3274.23
11/17/04,1356.14,3236.83
11/18/04,1367.83,3284.36
11/19/04,1379.96,3300.32
11/22/04,1383.02,3305.27
11/23/04,1371.24,3273.48
11/24/04,1359.13,3255.06
11/25/04,1358.33,3253.24
11/26/04,1356.73,3259.94
11/29/04,1337.43,3225.07
11/30/04,1340.77,3226
12/1/04,1334.94,3210.45
12/2/04,1333.09,3196.9
12/3/04,1337.2,3205.48
12/6/04,1339.64,3202.84
12/7/04,1323.75,3172.19
12/8/04,1326.44,3177.01
12/9/04,1338.81,3219.65
12/10/04,1317.72,3195.87
12/13/04,1309.69,3195.81
12/14/04,1307.55,3185.99
12/15/04,1313.05,3212.51
12/16/04,1305.02,3190.17
12/17/04,1290.49,3157.35
12/20/04,1275.46,3104.7
12/21/04,1275.17,3097.92
12/22/04,1307.57,3169.32
12/23/04,1282.72,3123.04
12/24/04,1285.04,3125.5
12/27/04,1280.27,3123.6
12/28/04,1278.94,3117.03
12/29/04,1274.31,3110.41
12/30/04,1273.71,3112.43
12/31/04,1266.5,3067.57
1/4/05,1242.77,3025.42
1/5/05,1251.94,3052.86
1/6/05,1239.43,3028.73
1/7/05,1244.75,3035.59
1/10/05,1252.4,3062.73
1/11/05,1257.46,3069.57
1/12/05,1256.92,3064.34
1/13/05,1256.31,3074.37
1/14/05,1245.62,3055.52
1/17/05,1216.65,2999.02
1/18/05,1225.45,3022.41
1/19/05,1218.11,3001.25
1/20/05,1204.39,2969.12
1/21/05,1234.48,3055.81
1/24/05,1255.78,3111.4
1/25/05,1254.23,3141.86
1/26/05,1241.96,3122.62
1/27/05,1225.89,3070.58
1/28/05,1213.67,3065.61
1/31/05,1191.82,3045.48
2/1/05,1188.93,3066.23
2/2/05,1252.5,3221.21
2/3/05,1242.31,3196.54
2/4/05,1269,3266.01
2/16/05,1278.88,3283.88
2/17/05,1276.13,3264.34
2/18/05,1258.97,3233.57
2/21/05,1284.48,3298.47
2/22/05,1309.28,3382.98
2/23/05,1309.48,3383.06
2/24/05,1309.95,3379.49
2/25/05,1312.45,3385.44
2/28/05,1306,3376.32
3/1/05,1303.41,3348.45
3/2/05,1287.45,3301.76
3/3/05,1294.34,3334.46
3/4/05,1287.71,3332.15
3/7/05,1293.74,3368.67
3/8/05,1318.27,3451.82
3/9/05,1316.79,3464.66
3/10/05,1286.23,3373.54
3/11/05,1289.94,3408.84
3/14/05,1293.5,3420.54
3/15/05,1269.14,3366.68
3/16/05,1255.59,3341.12
3/17/05,1243.48,3296.17
3/18/05,1227.4,3255.28
3/21/05,1231.05,3276.52
3/22/05,1206.92,3249.5
3/23/05,1201.65,3220.07
3/24/05,1208.19,3214.98
3/25/05,1205.63,3214.85
3/28/05,1200.11,3213.31
3/29/05,1195.02,3208.44
3/30/05,1172.57,3137.46
3/31/05,1181.24,3170.35
4/1/05,1223.57,3284.95
4/4/05,1202.97,3244.25
4/5/05,1191.75,3244.93
4/6/05,1214.87,3312.64
4/7/05,1225.49,3343.77
4/8/05,1248.52,3397.32
4/11/05,1240.97,3357.03
4/12/05,1219.51,3310.81
4/13/05,1248.2,3371.49
4/14/05,1234.33,3324.93
4/15/05,1216.96,3304.3
4/18/05,1197.74,3261.32
4/19/05,1199.9,3267.54
4/20/05,1184.19,3222.53
4/21/05,1172.56,3207.56
4/22/05,1169.19,3176.92
4/25/05,1157.97,3160.62
4/26/05,1165.34,3180.19
4/27/05,1148.76,3163.01
4/28/05,1169.12,3204.73
4/29/05,1159.15,3156.67
5/9/05,1130.84,3031.5
5/10/05,1135.56,3067.98
5/11/05,1124.27,3000.6
5/12/05,1103.99,2930.79
5/13/05,1107.63,2921.5
5/16/05,1095.47,2889.01
5/17/05,1099.64,2903.99
5/18/05,1102.97,2883.77
5/19/05,1103.48,2898.29
5/20/05,1099.27,2900.83
5/23/05,1070.84,2840.97
5/24/05,1073.85,2869.58
5/25/05,1072.14,2869.65
5/26/05,1058.87,2839.55
5/27/05,1051.95,2806.11
5/30/05,1060.16,2794.2
5/31/05,1060.74,2801.66
6/1/05,1039.19,2716.78
6/2/05,1016.06,2630.61
6/3/05,1013.64,2627.02
6/6/05,1034.38,2729.2
6/7/05,1030.94,2709.48
6/8/05,1115.58,2936.57
6/9/05,1131.05,2951.14
6/10/05,1108.29,2882.27
6/13/05,1106.29,2879.77
6/14/05,1093.46,2853.52
6/15/05,1072.84,2795.06
6/16/05,1086.01,2823.81
6/17/05,1085.61,2790.65
6/20/05,1115.62,2868.04
6/21/05,1101.49,2829.62
6/22/05,1102.03,2842.46
6/23/05,1093.7,2839.5
6/24/05,1101.88,2848.34
6/27/05,1124.64,2914.97
6/28/05,1108.59,2870.25
6/29/05,1104.99,2847.8
6/30/05,1080.94,2760.23
7/1/05,1055.59,2728.72
7/4/05,1047.28,2737.22
7/5/05,1039.04,2716.56
7/6/05,1033.55,2696.5
7/7/05,1038.6,2697.94
7/8/05,1017.98,2650.61
7/11/05,1011.5,2651.8
7/12/05,1046.16,2742.87
7/13/05,1037.39,2734.37
7/14/05,1040.42,2738
7/15/05,1026.12,2716.67
7/18/05,1012.1,2676.39
7/19/05,1014.36,2684.76
7/20/05,1021.05,2716.51
7/21/05,1020.63,2724.26
7/22/05,1046.32,2782.89
7/25/05,1045.4,2758.67
7/26/05,1072.81,2831.56
7/27/05,1089.91,2886.52
7/28/05,1086.55,2893.59
7/29/05,1083.03,2887.57
8/1/05,1088.95,2890.82
8/2/05,1104.04,2940.23
8/3/05,1107.7,2989.4
8/4/05,1102.59,2969.31
8/5/05,1128.74,3047.33
8/8/05,1138.88,3061.79
8/9/05,1152.53,3062.84
8/10/05,1165.03,3062.94
8/11/05,1183.58,3128.42
8/12/05,1167.92,3065.73
8/15/05,1187.01,3119.15
8/16/05,1177.28,3085.49
8/17/05,1192.83,3097.03
8/18/05,1148.04,3001.4
8/19/05,1150.18,3002.14
8/22/05,1158.6,3030.41
8/23/05,1149.96,2992.37
8/24/05,1167.14,2996.65
8/25/05,1172.48,2973.82
8/26/05,1171.86,2952.73
8/29/05,1154.43,2912.06
8/30/05,1146.39,2909.81
8/31/05,1162.8,2950.43
9/1/05,1184.93,3003.87
9/2/05,1188.85,3012.15
9/5/05,1196.22,3016.23
9/6/05,1173.32,2978.17
9/7/05,1194.31,3025.69
9/8/05,1194.41,3035.28
9/9/05,1189.63,3009.36
9/12/05,1188.21,2999.22
9/13/05,1207.16,3041.64
9/14/05,1217.26,3073.57
9/15/05,1217.28,3068.95
9/16/05,1212.95,3061.06
9/19/05,1220.63,3064.07
9/20/05,1212.62,3019.92
9/21/05,1187.99,2965.56
9/22/05,1159.96,2905.68
9/23/05,1151.98,2892.85
9/26/05,1155.04,2895.72
9/27/05,1133.24,2844.83
9/28/05,1131.77,2847.56
9/29/05,1155.49,2884.65
9/30/05,1155.61,2903.11
10/10/05,1138.95,2858.6
10/11/05,1157.19,2886.97
10/12/05,1161.85,2891.21
10/13/05,1152.61,2870.32
10/14/05,1139.55,2830.76
10/17/05,1131.38,2798.98
10/18/05,1141.2,2794.71
10/19/05,1134.61,2770.63
10/20/05,1135.95,2762.11
10/21/05,1141.32,2775.82
10/24/05,1141.17,2789.18
10/25/05,1121.92,2744.98
10/26/05,1097.16,2662.79
10/27/05,1097.78,2667.63
10/28/05,1080.87,2631.52
10/31/05,1092.82,2662.29
11/1/05,1089.95,2661.61
11/2/05,1104.79,2691.82
11/3/05,1095.27,2675.57
11/4/05,1100.05,2687.02
11/7/05,1100.65,2686.28
11/8/05,1110.15,2693.3
11/9/05,1108.15,2703.11
11/10/05,1088.3,2660.33
11/11/05,1090.19,2664.05
11/14/05,1088.65,2633.66
11/15/05,1087.51,2622.03
11/16/05,1095.89,2639.5
11/17/05,1095.31,2643.05
11/18/05,1117,2721.87
11/21/05,1119.94,2732.75
