"","zz500","zz500.1","zz500.2","zz500.3","zz500.4"
"2015-09-16",0.13680986277568,0.18429416348432,-0.0581720169579036,0.383533089210492,-0.393788368772129
"2015-09-17",0.0229656357742787,-0.315546937435222,-0.0188725330550135,-0.0540690763558615,0.454573410043009
"2015-09-18",-0.309794296886338,-0.0201163137952038,0.0229656357742787,0.45902276395204,-0.0705542627113826
"2015-09-21",-0.0154211587840871,-0.0747573125048202,-0.307016639337712,0.0229656357742787,0.457116210747521
"2015-09-22",-0.0483412660766956,-0.311864666138188,0.0230511041758173,0.45283009350255,-0.0148831272313184
"2015-09-23",-0.317343586650358,-0.0392402513837142,0.0261961372473764,0.448767735228742,-0.0180325772730257
"2015-09-24",-0.315540907491581,-0.0373765889595731,0.0233216553915338,0.452593338144793,-0.0191937616909602
"2015-09-25",-0.0288745584132429,-0.328219348434524,0.0314352313558006,0.449534415435143,-0.0217586387093539
"2015-09-28",-0.318900956788285,0.0314352313558006,0.446598987488563,-0.0257630105074641,-0.0221758496278511
"2015-09-29",0.0194697733047746,0.447501255096485,-0.0219066446672388,-0.32072225357215,-0.0195859189640609
"2015-09-30",0.444642255572921,0.0311498261538339,-0.022000322531497,-0.318783259447285,-0.020952071499262
"2015-10-08",0.0417785882259357,-0.0155631778443457,0.440939769486305,-0.321042323192511,-0.0262271716006018
"2015-10-09",0,0,0,0,0
