"","V1","V2","V3","V4","V5"
"2015-08-05",1.37763090887159e-14,9.79057602589498e-21,3.40455677426856e-18,1.72133387458126e-09,0.999999998278652
"2015-08-06",7.46336567960675e-08,0.000195885964142456,0.000823298819398245,0.996222068709214,0.00275867187358898
"2015-08-07",0.000107579977542723,1.26297723605866e-07,0.00242563175657055,0.277848806602298,0.719617855365865
"2015-08-10",3.52848300834669e-13,3.20358907070036e-13,0.993300736643845,0.00669926334181074,1.36711714655733e-11
"2015-08-11",0.891354320314861,6.4562807517626e-09,2.1233941121125e-08,7.14823255737497e-22,0.108645651994918
"2015-08-12",0.219057494519871,0.16555804112212,5.88163299385506e-09,0.036508688942298,0.578875769534078
"2015-08-13",6.92097957963728e-05,0.198021400442462,0.731522993321447,0.0564740900563587,0.0139123063839355
"2015-08-14",7.14307046688337e-08,0.856399388509285,0.00322177105593857,0.107200400554667,0.0331783684494039
"2015-08-17",0.000621436856473932,0.948983064171821,0.0013649426402439,0.0459551590843089,0.00307539724715228
"2015-08-18",6.23931668442444e-16,1.19831512064759e-08,1.54687518182478e-25,1.48151359690583e-15,0.999999988016847
"2015-08-19",5.36050042905483e-15,2.41511457838766e-39,1.56090736097073e-24,0.999999999998925,1.06934719494813e-12
"2015-08-20",8.7911667197386e-13,9.48872591915239e-07,0.999998909031697,1.4209483163454e-07,1.66151632029359e-17
"2015-08-21",8.94919889456629e-21,9.92915886306525e-36,2.63924920380089e-10,0.999999999736075,5.31080310531297e-33
"2015-08-24",5.5625615468304e-31,1.87990157491798e-66,8.84286909202941e-24,1,1.73820066701142e-34
"2015-08-25",9.36434730431737e-75,2.58615260393348e-55,1,3.36013889220011e-88,5.87270471048863e-67
"2015-08-26",2.26122095011629e-37,1.23689066317554e-63,1,1.06939745192942e-73,4.23237841738785e-23
"2015-08-27",1.8385002519111e-47,6.3013796241644e-53,0.999998075628467,1.92437153326317e-06,1.45890661871313e-36
"2015-08-28",8.91537765914337e-28,0.999999999998605,2.91454222565613e-16,1.39499002304937e-12,2.68894114779417e-36
"2015-08-31",0.999999523485763,9.81434050753429e-17,4.76514236495277e-07,1.64955889448995e-50,6.76871117645182e-35
"2015-09-01",9.94665945593923e-18,1.73167298293434e-17,1.36444135416721e-31,9.8905664918482e-64,1
"2015-09-02",3.23709458573409e-10,9.29818931047156e-22,4.45500449137093e-45,0.99999999967629,5.36475200978922e-29
"2015-09-07",1.10139414910849e-25,0.00873213842425819,5.98662214737577e-14,0.991267861565014,1.06681239134808e-11
"2015-09-08",0.00600592236972368,8.41862879663468e-09,0.993994069208834,2.68975710707393e-13,2.54483786970478e-12
"2015-09-09",0.208970577052395,8.15058682961545e-10,0.791029311529106,1.13190980608017e-14,1.10603429601044e-07
"2015-09-10",0.0293179020063131,0.735437007722108,1.32372387001332e-14,0.00486795623999566,0.23037713403157
"2015-09-11",0.00253318131996784,0.295406536874735,0.577313452088938,0.0592868977399609,0.0654599319763986
"2015-09-14",0.00136884201471365,1.15197048999143e-13,0.998631157985171,3.5428709099241e-44,4.31928259167e-21
"2015-09-15",1.06398028588913e-10,3.18780570413664e-39,0.99999999989342,4.73505152186643e-18,1.82393350119623e-13
"2015-09-16",9.40753541254223e-35,2.24212379336792e-19,0.999999998638606,1.36139375633339e-09,7.25489016901547e-32
"2015-09-17",1.04874701313432e-35,2.48601530777862e-21,0.999999999996206,4.42078124405755e-31,3.79410853850965e-12
"2015-09-18",2.51508652803862e-14,0.421050588519837,2.09828386022067e-23,0.578949411480138,1.29939850690252e-16
"2015-09-21",0.881344178330024,2.87418312558172e-18,7.98227655988661e-07,0.00108417141250578,0.117570852029814
"2015-09-22",4.52613937030634e-07,2.30602836281401e-07,0.099674922075394,0.0907979113597728,0.80952648334806
"2015-09-23",0.0290588105057161,0.650503669949382,0.15154666128365,6.95823759623148e-06,0.168883900023656
"2015-09-24",0.058225553996959,0.0253237255060474,1.20028285477755e-13,0.813456778858449,0.102993941638424
"2015-09-25",1.46010690053237e-05,0.723455622592638,0.0613354216202942,2.46407254558809e-14,0.215194354718038
"2015-09-28",0.583081611995036,1.52330818306873e-34,0.351406032660129,1.30645365570237e-06,0.0655110488911787
"2015-09-29",0.679797772427375,5.14926943853467e-09,0.00442325480979975,0.278494421153031,0.0372845464605246
"2015-09-30",0.0558477313814116,3.16710087119088e-17,0.158082449546614,0.766543358908453,0.0195264601635209
"2015-10-08",6.86512837679145e-06,0.000198222788874313,0.637057813834832,0.00026923786473837,0.362467860383178
"2015-10-09",0,0,0,0,0
