2018-01-21 21:03:28.587 @ ru1805|21:03:28.586|3|14065.000000|186002|1|14060.000000|84|14065.000000|147|444872|14095.000000|14130.000000|14000.000000|14065.000000|15080.000000|13105.000000
2018-01-21 21:03:28.587 @ IC1802|21:03:28.586|3|6212.000000|2251|1|6212.000000|1|6213.200000|1|14550|6234.800000|6243.400000|6200.800000|6232.000000|6866.200000|5617.800000
2018-01-21 21:03:28.839 @ v1805|21:03:28.839|3|6665.000000|88852|1|6660.000000|436|6665.000000|408|276702|6695.000000|6705.000000|6655.000000|6670.000000|6980.000000|6320.000000
2018-01-21 21:03:28.839 @ IC1803|21:03:28.839|3|6188.800000|254|1|6186.600000|2|6193.200000|1|9602|6222.800000|6222.800000|6179.200000|6208.200000|6839.200000|5596.000000
2018-01-21 21:03:28.839 @ al1803|21:03:28.839|3|14645.000000|159380|1|14645.000000|87|14650.000000|49|336948|14760.000000|14785.000000|14610.000000|14765.000000|15465.000000|13990.000000
2018-01-21 21:03:28.840 @ cu1802|21:03:28.839|3|53530.000000|30656|1|53530.000000|32|53540.000000|28|97078|53650.000000|53700.000000|53210.000000|53620.000000|56230.000000|50880.000000
2018-01-21 21:03:28.840 @ cu1803|21:03:28.839|3|53680.000000|168244|1|53670.000000|11|53680.000000|29|215750|53760.000000|53840.000000|53310.000000|53710.000000|56390.000000|51020.000000
2018-01-21 21:03:28.840 @ i1805|21:03:28.839|3|542.000000|1295612|1|541.500000|1922|542.000000|855|1582582|544.500000|547.500000|540.500000|543.500000|579.500000|494.500000
2018-01-21 21:03:28.840 @ ru1805|21:03:28.839|3|14060.000000|186006|1|14060.000000|83|14065.000000|147|444870|14095.000000|14130.000000|14000.000000|14065.000000|15080.000000|13105.000000
2018-01-21 21:03:28.840 @ IC1802|21:03:28.840|3|6212.000000|2251|1|6212.000000|1|6215.200000|1|14550|6234.800000|6243.400000|6200.800000|6232.000000|6866.200000|5617.800000
2018-01-21 21:03:29.599 @ v1805|21:03:29.599|3|6665.000000|88852|1|6660.000000|436|6665.000000|458|276702|6695.000000|6705.000000|6655.000000|6670.000000|6980.000000|6320.000000
2018-01-21 21:03:29.599 @ IC1803|21:03:29.599|3|6188.800000|254|1|6186.600000|2|6193.000000|1|9602|6222.800000|6222.800000|6179.200000|6208.200000|6839.200000|5596.000000
2018-01-21 21:03:29.600 @ al1803|21:03:29.599|3|14645.000000|159380|1|14645.000000|87|14650.000000|59|336948|14760.000000|14785.000000|14610.000000|14765.000000|15465.000000|13990.000000
2018-01-21 21:03:29.600 @ ru1805|21:03:29.599|3|14060.000000|186016|1|14060.000000|78|14065.000000|151|444876|14095.000000|14130.000000|14000.000000|14065.000000|15080.000000|13105.000000
2018-01-21 21:03:29.600 @ IC1802|21:03:29.599|3|6212.000000|2251|1|6212.400000|1|6215.000000|1|14550|6234.800000|6243.400000|6200.800000|6232.000000|6866.200000|5617.800000
2018-01-21 21:03:29.600 @ IC1803|21:03:29.599|3|6188.800000|254|1|6186.800000|3|6193.000000|1|9602|6222.800000|6222.800000|6179.200000|6208.200000|6839.200000|5596.000000
2018-01-21 21:03:29.817 @ v1805|21:03:29.817|3|6665.000000|88854|1|6660.000000|437|6665.000000|457|276704|6695.000000|6705.000000|6655.000000|6670.000000|6980.000000|6320.000000
2018-01-21 21:03:29.817 @ al1802|21:03:29.817|3|14560.000000|20172|1|14560.000000|4|14565.000000|8|128562|14670.000000|14690.000000|14525.000000|14670.000000|15375.000000|13910.000000
2018-01-21 21:03:29.817 @ IC1802|21:03:29.817|3|6212.000000|2251|1|6212.600000|2|6215.000000|1|14550|6234.800000|6243.400000|6200.800000|6232.000000|6866.200000|5617.800000
2018-01-21 21:03:30.597 @ y1805|21:03:30.597|3|5708.000000|157238|1|5708.000000|317|5710.000000|237|900226|5680.000000|5726.000000|5674.000000|5678.000000|5980.000000|5412.000000
2018-01-21 21:03:30.597 @ al1803|21:03:30.597|3|14645.000000|159380|1|14645.000000|85|14650.000000|72|336948|14760.000000|14785.000000|14610.000000|14765.000000|15465.000000|13990.000000
2018-01-21 21:03:30.597 @ cu1803|21:03:30.597|3|53680.000000|168244|1|53670.000000|17|53680.000000|28|215750|53760.000000|53840.000000|53310.000000|53710.000000|56390.000000|51020.000000
2018-01-21 21:03:30.597 @ i1805|21:03:30.597|3|542.000000|1295662|1|541.500000|1922|542.000000|830|1582586|544.500000|547.500000|540.500000|543.500000|579.500000|494.500000
2018-01-21 21:03:30.598 @ ru1805|21:03:30.597|3|14065.000000|186018|1|14060.000000|78|14065.000000|151|444874|14095.000000|14130.000000|14000.000000|14065.000000|15080.000000|13105.000000
2018-01-21 21:03:30.598 @ IC1802|21:03:30.597|3|6212.000000|2251|1|6212.600000|2|6215.000000|1|14550|6234.800000|6243.400000|6200.800000|6232.000000|6866.200000|5617.800000
2018-01-21 21:03:30.849 @ v1805|21:03:30.849|3|6660.000000|88856|1|6660.000000|437|6665.000000|457|276706|6695.000000|6705.000000|6655.000000|6670.000000|6980.000000|6320.000000
2018-01-21 21:03:30.849 @ IC1803|21:03:30.849|3|6188.800000|254|1|6187.200000|1|6193.000000|1|9602|6222.800000|6222.800000|6179.200000|6208.200000|6839.200000|5596.000000
2018-01-21 21:03:30.849 @ IF1803|21:03:30.849|3|4312.400000|750|1|4313.000000|1|4314.000000|1|16721|4312.200000|4319.600000|4300.000000|4312.000000|4740.000000|3878.400000
2018-01-21 21:03:30.850 @ al1803|21:03:30.849|3|14645.000000|159380|1|14645.000000|84|14650.000000|72|336948|14760.000000|14785.000000|14610.000000|14765.000000|15465.000000|13990.000000
2018-01-21 21:03:30.850 @ i1805|21:03:30.849|3|542.000000|1295688|1|541.500000|1924|542.000000|817|1582576|544.500000|547.500000|540.500000|543.500000|579.500000|494.500000
2018-01-21 21:03:30.850 @ ru1805|21:03:30.849|3|14065.000000|186018|1|14060.000000|78|14065.000000|151|444874|14095.000000|14130.000000|14000.000000|14065.000000|15080.000000|13105.000000
2018-01-21 21:03:30.850 @ IC1802|21:03:30.849|3|6212.000000|2251|1|6213.000000|1|6215.000000|1|14550|6234.800000|6243.400000|6200.800000|6232.000000|6866.200000|5617.800000
2018-01-21 21:03:31.099 @ IC1803|21:03:31.099|3|6188.800000|254|1|6187.400000|1|6193.600000|1|9602|6222.800000|6222.800000|6179.200000|6208.200000|6839.200000|5596.000000
2018-01-21 21:03:31.114 @ cu1803|21:03:31.114|3|53680.000000|168244|1|53670.000000|17|53680.000000|28|215750|53760.000000|53840.000000|53310.000000|53710.000000|56390.000000|51020.000000
2018-01-21 21:03:31.121 @ i1805|21:03:31.121|3|542.000000|1295708|1|541.500000|1925|542.000000|807|1582584|544.500000|547.500000|540.500000|543.500000|579.500000|494.500000
2018-01-21 21:03:31.367 @ IC1802|21:03:31.367|3|6212.000000|2252|1|6213.600000|1|6215.000000|1|14550|6234.800000|6243.400000|6200.800000|6232.000000|6866.200000|5617.800000
2018-01-21 21:03:31.367 @ ru1805|21:03:31.367|3|14065.000000|186040|1|14060.000000|77|14065.000000|141|444876|14095.000000|14130.000000|14000.000000|14065.000000|15080.000000|13105.000000
2018-01-21 21:03:31.569 @ y1805|21:03:31.569|3|5708.000000|157298|1|5708.000000|279|5710.000000|237|900182|5680.000000|5726.000000|5674.000000|5678.000000|5980.000000|5412.000000
2018-01-21 21:03:31.571 @ IC1803|21:03:31.571|3|6188.800000|254|1|6188.000000|1|6193.600000|1|9602|6222.800000|6222.800000|6179.200000|6208.200000|6839.200000|5596.000000
2018-01-21 21:03:31.664 @ al1803|21:03:31.664|3|14650.000000|159382|1|14645.000000|84|14650.000000|71|336948|14760.000000|14785.000000|14610.000000|14765.000000|15465.000000|13990.000000
2018-01-21 21:03:31.664 @ cu1803|21:03:31.664|3|53680.000000|168244|1|53670.000000|21|53680.000000|28|215750|53760.000000|53840.000000|53310.000000|53710.000000|56390.000000|51020.000000
2018-01-21 21:03:31.665 @ i1805|21:03:31.664|3|542.000000|1295716|1|541.500000|1926|542.000000|803|1582580|544.500000|547.500000|540.500000|543.500000|579.500000|494.500000
2018-01-21 21:03:31.665 @ ru1805|21:03:31.664|3|14065.000000|186040|1|14060.000000|81|14065.000000|140|444876|14095.000000|14130.000000|14000.000000|14065.000000|15080.000000|13105.000000
2018-01-21 21:03:31.665 @ IC1802|21:03:31.664|3|6213.600000|2253|1|6213.000000|1|6215.000000|1|14549|6234.800000|6243.400000|6200.800000|6232.000000|6866.200000|5617.800000
2018-01-21 21:03:32.061 @ IC1803|21:03:32.061|3|6188.800000|254|1|6188.200000|1|6193.600000|1|9602|6222.800000|6222.800000|6179.200000|6208.200000|6839.200000|5596.000000
2018-01-21 21:03:32.082 @ al1803|21:03:32.081|3|14645.000000|159384|1|14645.000000|85|14650.000000|69|336946|14760.000000|14785.000000|14610.000000|14765.000000|15465.000000|13990.000000
2018-01-21 21:03:32.089 @ cu1802|21:03:32.089|3|53530.000000|30656|1|53530.000000|32|53540.000000|23|97078|53650.000000|53700.000000|53210.000000|53620.000000|56230.000000|50880.000000
2018-01-21 21:03:32.335 @ cu1803|21:03:32.334|3|53680.000000|168244|1|53670.000000|24|53680.000000|28|215750|53760.000000|53840.000000|53310.000000|53710.000000|56390.000000|51020.000000
2018-01-21 21:03:32.335 @ IC1802|21:03:32.335|3|6213.600000|2253|1|6213.200000|1|6215.000000|1|14549|6234.800000|6243.400000|6200.800000|6232.000000|6866.200000|5617.800000
2018-01-21 21:03:32.547 @ IC1803|21:03:32.547|3|6188.800000|254|1|6188.200000|1|6197.400000|1|9602|6222.800000|6222.800000|6179.200000|6208.200000|6839.200000|5596.000000
2018-01-21 21:03:32.554 @ IF1803|21:03:32.554|3|4314.000000|751|1|4314.000000|1|4314.600000|1|16720|4312.200000|4319.600000|4300.000000|4312.000000|4740.000000|3878.400000
2018-01-21 21:03:32.589 @ cu1802|21:03:32.589|3|53530.000000|30656|1|53530.000000|33|53540.000000|21|97078|53650.000000|53700.000000|53210.000000|53620.000000|56230.000000|50880.000000
2018-01-21 21:03:32.627 @ i1805|21:03:32.627|3|542.000000|1295782|1|541.500000|1927|542.000000|771|1582564|544.500000|547.500000|540.500000|543.500000|579.500000|494.500000
2018-01-21 21:03:32.627 @ IC1802|21:03:32.627|3|6213.600000|2253|1|6213.600000|1|6215.200000|1|14549|6234.800000|6243.400000|6200.800000|6232.000000|6866.200000|5617.800000
2018-01-21 21:03:33.057 @ IC1803|21:03:33.057|3|6188.800000|254|1|6188.400000|2|6195.200000|2|9602|6222.800000|6222.800000|6179.200000|6208.200000|6839.200000|5596.000000
2018-01-21 21:03:33.064 @ v1805|21:03:33.064|3|6665.000000|88858|1|6660.000000|437|6665.000000|457|276706|6695.000000|6705.000000|6655.000000|6670.000000|6980.000000|6320.000000
2018-01-21 21:03:33.067 @ IF1803|21:03:33.067|3|4314.000000|751|1|4313.800000|6|4314.600000|1|16720|4312.200000|4319.600000|4300.000000|4312.000000|4740.000000|3878.400000
2018-01-21 21:03:33.097 @ al1803|21:03:33.097|3|14645.000000|159384|1|14645.000000|85|14650.000000|69|336946|14760.000000|14785.000000|14610.000000|14765.000000|15465.000000|13990.000000
2018-01-21 21:03:33.314 @ cu1803|21:03:33.314|3|53680.000000|168244|1|53670.000000|25|53680.000000|27|215750|53760.000000|53840.000000|53310.000000|53710.000000|56390.000000|51020.000000
2018-01-21 21:03:33.859 @ v1805|21:03:33.859|3|6660.000000|88866|1|6660.000000|433|6665.000000|484|276714|6695.000000|6705.000000|6655.000000|6670.000000|6980.000000|6320.000000
2018-01-21 21:03:33.859 @ IC1803|21:03:33.859|3|6188.800000|254|1|6188.600000|1|6195.200000|2|9602|6222.800000|6222.800000|6179.200000|6208.200000|6839.200000|5596.000000
2018-01-21 21:03:33.860 @ al1802|21:03:33.859|3|14560.000000|20178|1|14560.000000|1|14565.000000|8|128560|14670.000000|14690.000000|14525.000000|14670.000000|15375.000000|13910.000000
2018-01-21 21:03:33.860 @ al1803|21:03:33.859|3|14645.000000|159384|1|14645.000000|85|14650.000000|141|336946|14760.000000|14785.000000|14610.000000|14765.000000|15465.000000|13990.000000
2018-01-21 21:03:33.860 @ cu1803|21:03:33.859|3|53680.000000|168244|1|53670.000000|27|53680.000000|27|215750|53760.000000|53840.000000|53310.000000|53710.000000|56390.000000|51020.000000
2018-01-21 21:03:33.860 @ ru1805|21:03:33.859|3|14060.000000|186090|1|14060.000000|58|14065.000000|140|444876|14095.000000|14130.000000|14000.000000|14065.000000|15080.000000|13105.000000
2018-01-21 21:03:33.860 @ i1805|21:03:33.859|3|542.000000|1295802|1|541.500000|1928|542.000000|762|1582558|544.500000|547.500000|540.500000|543.500000|579.500000|494.500000
2018-01-21 21:03:33.860 @ IC1802|21:03:33.860|3|6213.600000|2254|1|6213.200000|1|6215.000000|1|14550|6234.800000|6243.400000|6200.800000|6232.000000|6866.200000|5617.800000
2018-01-21 21:03:34.072 @ v1805|21:03:34.071|3|6665.000000|88868|1|6660.000000|433|6665.000000|483|276716|6695.000000|6705.000000|6655.000000|6670.000000|6980.000000|6320.000000
2018-01-21 21:03:34.109 @ y1805|21:03:34.109|3|5708.000000|158244|1|5706.000000|310|5708.000000|141|899580|5680.000000|5726.000000|5674.000000|5678.000000|5980.000000|5412.000000
2018-01-21 21:03:34.361 @ al1803|21:03:34.361|3|14645.000000|159384|1|14645.000000|85|14650.000000|141|336946|14760.000000|14785.000000|14610.000000|14765.000000|15465.000000|13990.000000
2018-01-21 21:03:34.362 @ cu1803|21:03:34.361|3|53680.000000|168244|1|53670.000000|30|53680.000000|27|215750|53760.000000|53840.000000|53310.000000|53710.000000|56390.000000|51020.000000
2018-01-21 21:03:34.362 @ ru1805|21:03:34.362|3|14060.000000|186090|1|14060.000000|59|14065.000000|142|444876|14095.000000|14130.000000|14000.000000|14065.000000|15080.000000|13105.000000
2018-01-21 21:03:34.362 @ i1805|21:03:34.362|3|542.000000|1295816|1|541.500000|1928|542.000000|747|1582548|544.500000|547.500000|540.500000|543.500000|579.500000|494.500000
2018-01-21 21:03:34.362 @ IC1802|21:03:34.362|3|6213.600000|2254|1|6213.200000|1|6215.000000|1|14550|6234.800000|6243.400000|6200.800000|6232.000000|6866.200000|5617.800000
2018-01-21 21:03:35.081 @ v1805|21:03:35.081|3|6665.000000|88868|1|6660.000000|433|6665.000000|495|276716|6695.000000|6705.000000|6655.000000|6670.000000|6980.000000|6320.000000
2018-01-21 21:03:35.081 @ IC1803|21:03:35.081|3|6188.800000|254|1|6189.000000|1|6195.000000|1|9602|6222.800000|6222.800000|6179.200000|6208.200000|6839.200000|5596.000000
2018-01-21 21:03:35.082 @ al1803|21:03:35.081|3|14645.000000|159384|1|14645.000000|78|14650.000000|141|336946|14760.000000|14785.000000|14610.000000|14765.000000|15465.000000|13990.000000
2018-01-21 21:03:35.082 @ i1805|21:03:35.081|3|542.000000|1295838|1|541.500000|1928|542.000000|776|1582532|544.500000|547.500000|540.500000|543.500000|579.500000|494.500000
2018-01-21 21:03:35.082 @ ru1805|21:03:35.082|3|14060.000000|186090|1|14060.000000|59|14065.000000|143|444876|14095.000000|14130.000000|14000.000000|14065.000000|15080.000000|13105.000000
2018-01-21 21:03:35.082 @ v1805|21:03:35.082|3|6665.000000|88868|1|6660.000000|433|6665.000000|496|276716|6695.000000|6705.000000|6655.000000|6670.000000|6980.000000|6320.000000
2018-01-21 21:03:35.304 @ IC1803|21:03:35.304|3|6188.800000|254|1|6189.000000|1|6195.000000|1|9602|6222.800000|6222.800000|6179.200000|6208.200000|6839.200000|5596.000000
2018-01-21 21:03:35.304 @ al1803|21:03:35.304|3|14645.000000|159384|1|14645.000000|73|14650.000000|143|336946|14760.000000|14785.000000|14610.000000|14765.000000|15465.000000|13990.000000
2018-01-21 21:03:35.572 @ y1805|21:03:35.571|3|5708.000000|158246|1|5706.000000|288|5708.000000|159|899580|5680.000000|5726.000000|5674.000000|5678.000000|5980.000000|5412.000000
2018-01-21 21:03:35.602 @ IF1803|21:03:35.602|3|4314.000000|751|1|4313.800000|6|4314.600000|1|16720|4312.200000|4319.600000|4300.000000|4312.000000|4740.000000|3878.400000
2018-01-21 21:03:35.619 @ cu1802|21:03:35.619|3|53530.000000|30656|1|53530.000000|33|53540.000000|21|97078|53650.000000|53700.000000|53210.000000|53620.000000|56230.000000|50880.000000
2018-01-21 21:03:35.854 @ i1805|21:03:35.854|3|542.000000|1296260|1|541.500000|2055|542.000000|532|1582430|544.500000|547.500000|540.500000|543.500000|579.500000|494.500000
2018-01-21 21:03:35.855 @ IC1802|21:03:35.854|3|6213.600000|2254|1|6213.200000|1|6214.600000|1|14550|6234.800000|6243.400000|6200.800000|6232.000000|6866.200000|5617.800000
2018-01-21 21:03:36.059 @ v1805|21:03:36.059|3|6665.000000|88868|1|6660.000000|435|6665.000000|486|276716|6695.000000|6705.000000|6655.000000|6670.000000|6980.000000|6320.000000
2018-01-21 21:03:36.069 @ IC1803|21:03:36.069|3|6188.800000|254|1|6189.000000|1|6194.600000|1|9602|6222.800000|6222.800000|6179.200000|6208.200000|6839.200000|5596.000000
2018-01-21 21:03:36.149 @ IF1803|21:03:36.149|3|4314.000000|751|1|4313.800000|6|4314.400000|1|16720|4312.200000|4319.600000|4300.000000|4312.000000|4740.000000|3878.400000
2018-01-21 21:03:36.149 @ cu1802|21:03:36.149|3|53530.000000|30656|1|53530.000000|34|53540.000000|19|97078|53650.000000|53700.000000|53210.000000|53620.000000|56230.000000|50880.000000
2018-01-21 21:03:36.150 @ i1805|21:03:36.149|3|542.000000|1296270|1|541.500000|2065|542.000000|527|1582432|544.500000|547.500000|540.500000|543.500000|579.500000|494.500000
2018-01-21 21:03:36.150 @ ru1805|21:03:36.149|3|14060.000000|186140|1|14060.000000|39|14065.000000|145|444888|14095.000000|14130.000000|14000.000000|14065.000000|15080.000000|13105.000000
2018-01-21 21:03:36.327 @ IC1802|21:03:36.327|3|6213.600000|2254|1|6213.200000|1|6213.600000|1|14550|6234.800000|6243.400000|6200.800000|6232.000000|6866.200000|5617.800000
2018-01-21 21:03:36.554 @ v1805|21:03:36.554|3|6665.000000|88868|1|6660.000000|435|6665.000000|482|276716|6695.000000|6705.000000|6655.000000|6670.000000|6980.000000|6320.000000
2018-01-21 21:03:37.589 @ y1805|21:03:37.589|3|5706.000000|158248|1|5706.000000|287|5708.000000|174|899580|5680.000000|5726.000000|5674.000000|5678.000000|5980.000000|5412.000000
2018-01-21 21:03:37.589 @ cu1803|21:03:37.589|3|53670.000000|168246|1|53670.000000|25|53680.000000|27|215750|53760.000000|53840.000000|53310.000000|53710.000000|56390.000000|51020.000000
2018-01-21 21:03:37.589 @ IC1803|21:03:37.589|3|6188.800000|254|1|6189.000000|1|6194.600000|1|9602|6222.800000|6222.800000|6179.200000|6208.200000|6839.200000|5596.000000
2018-01-21 21:03:37.590 @ i1805|21:03:37.589|3|542.000000|1297254|1|542.000000|336|542.500000|2068|1582472|544.500000|547.500000|540.500000|543.500000|579.500000|494.500000
2018-01-21 21:03:37.590 @ ru1805|21:03:37.589|3|14060.000000|186142|1|14060.000000|52|14065.000000|147|444888|14095.000000|14130.000000|14000.000000|14065.000000|15080.000000|13105.000000
2018-01-21 21:03:37.590 @ IC1802|21:03:37.589|3|6213.200000|2256|1|6212.000000|1|6214.600000|1|14549|6234.800000|6243.400000|6200.800000|6232.000000|6866.200000|5617.800000
2018-01-21 21:03:37.839 @ IC1803|21:03:37.839|3|6188.800000|254|1|6189.000000|1|6194.400000|1|9602|6222.800000|6222.800000|6179.200000|6208.200000|6839.200000|5596.000000
2018-01-21 21:03:37.839 @ v1805|21:03:37.839|3|6660.000000|88870|1|6660.000000|433|6665.000000|482|276718|6695.000000|6705.000000|6655.000000|6670.000000|6980.000000|6320.000000
2018-01-21 21:03:37.839 @ y1805|21:03:37.839|3|5708.000000|158272|1|5706.000000|251|5708.000000|176|899578|5680.000000|5726.000000|5674.000000|5678.000000|5980.000000|5412.000000
2018-01-21 21:03:37.840 @ al1803|21:03:37.839|3|14645.000000|159384|1|14645.000000|77|14650.000000|143|336946|14760.000000|14785.000000|14610.000000|14765.000000|15465.000000|13990.000000
2018-01-21 21:03:37.840 @ i1805|21:03:37.839|3|542.000000|1297254|1|542.000000|532|542.500000|1896|1582472|544.500000|547.500000|540.500000|543.500000|579.500000|494.500000
2018-01-21 21:03:37.840 @ cu1803|21:03:37.839|3|53670.000000|168246|1|53670.000000|23|53680.000000|27|215750|53760.000000|53840.000000|53310.000000|53710.000000|56390.000000|51020.000000
2018-01-21 21:03:37.840 @ ru1805|21:03:37.839|3|14060.000000|186156|1|14060.000000|45|14065.000000|146|444886|14095.000000|14130.000000|14000.000000|14065.000000|15080.000000|13105.000000
2018-01-21 21:03:37.840 @ v1805|21:03:37.839|3|6660.000000|88870|1|6660.000000|433|6665.000000|483|276718|6695.000000|6705.000000|6655.000000|6670.000000|6980.000000|6320.000000
2018-01-21 21:03:37.840 @ y1805|21:03:37.839|3|5708.000000|158284|1|5706.000000|246|5708.000000|175|899568|5680.000000|5726.000000|5674.000000|5678.000000|5980.000000|5412.000000
2018-01-21 21:03:37.840 @ cu1803|21:03:37.840|3|53670.000000|168246|1|53670.000000|20|53680.000000|27|215750|53760.000000|53840.000000|53310.000000|53710.000000|56390.000000|51020.000000
2018-01-21 21:03:37.840 @ i1805|21:03:37.840|3|542.000000|1297548|1|542.000000|304|542.500000|1894|1582588|544.500000|547.500000|540.500000|543.500000|579.500000|494.500000
2018-01-21 21:03:37.840 @ ru1805|21:03:37.840|3|14060.000000|186158|1|14060.000000|44|14065.000000|146|444888|14095.000000|14130.000000|14000.000000|14065.000000|15080.000000|13105.000000
2018-01-21 21:03:37.840 @ sn1805|21:03:37.840|3|145830.000000|8454|1|145810.000000|6|145830.000000|1|18734|145980.000000|146370.000000|145340.000000|146050.000000|151860.000000|137390.000000
2018-01-21 21:03:37.840 @ IC1802|21:03:37.840|3|6213.200000|2256|1|6212.000000|2|6214.400000|1|14549|6234.800000|6243.400000|6200.800000|6232.000000|6866.200000|5617.800000
2018-01-21 21:03:38.089 @ v1805|21:03:38.089|3|6660.000000|88880|1|6660.000000|428|6665.000000|483|276720|6695.000000|6705.000000|6655.000000|6670.000000|6980.000000|6320.000000
2018-01-21 21:03:38.089 @ IC1803|21:03:38.089|3|6188.800000|254|1|6189.000000|1|6192.800000|1|9602|6222.800000|6222.800000|6179.200000|6208.200000|6839.200000|5596.000000
2018-01-21 21:03:38.090 @ y1805|21:03:38.089|3|5708.000000|158284|1|5706.000000|246|5708.000000|168|899568|5680.000000|5726.000000|5674.000000|5678.000000|5980.000000|5412.000000
2018-01-21 21:03:38.090 @ IF1803|21:03:38.089|3|4314.000000|751|1|4313.800000|6|4314.400000|1|16720|4312.200000|4319.600000|4300.000000|4312.000000|4740.000000|3878.400000
2018-01-21 21:03:38.635 @ al1803|21:03:38.634|3|14645.000000|159384|1|14645.000000|77|14650.000000|215|336946|14760.000000|14785.000000|14610.000000|14765.000000|15465.000000|13990.000000
2018-01-21 21:03:38.635 @ cu1802|21:03:38.634|3|53530.000000|30656|1|53530.000000|33|53540.000000|21|97078|53650.000000|53700.000000|53210.000000|53620.000000|56230.000000|50880.000000
2018-01-21 21:03:38.635 @ i1805|21:03:38.635|3|542.500000|1297768|1|542.000000|214|542.500000|1899|1582694|544.500000|547.500000|540.500000|543.500000|579.500000|494.500000
2018-01-21 21:03:38.635 @ ru1805|21:03:38.635|3|14060.000000|186162|1|14060.000000|42|14065.000000|146|444886|14095.000000|14130.000000|14000.000000|14065.000000|15080.000000|13105.000000
2018-01-21 21:03:38.635 @ sn1805|21:03:38.635|3|145830.000000|8454|1|145810.000000|6|145830.000000|1|18734|145980.000000|146370.000000|145340.000000|146050.000000|151860.000000|137390.000000
2018-01-21 21:03:38.635 @ IC1802|21:03:38.635|3|6213.200000|2256|1|6214.000000|1|6214.600000|1|14549|6234.800000|6243.400000|6200.800000|6232.000000|6866.200000|5617.800000
2018-01-21 21:03:38.635 @ IC1803|21:03:38.635|3|6188.800000|254|1|6189.000000|1|6192.800000|1|9602|6222.800000|6222.800000|6179.200000|6208.200000|6839.200000|5596.000000
2018-01-21 21:03:38.804 @ y1805|21:03:38.804|3|5706.000000|158304|1|5706.000000|237|5708.000000|179|899548|5680.000000|5726.000000|5674.000000|5678.000000|5980.000000|5412.000000
2018-01-21 21:03:38.804 @ i1805|21:03:38.804|3|542.500000|1297834|1|542.000000|433|542.500000|1900|1582632|544.500000|547.500000|540.500000|543.500000|579.500000|494.500000
2018-01-21 21:03:38.804 @ ru1805|21:03:38.804|3|14060.000000|186162|1|14060.000000|43|14065.000000|146|444886|14095.000000|14130.000000|14000.000000|14065.000000|15080.000000|13105.000000
2018-01-21 21:03:38.804 @ sn1805|21:03:38.804|3|145830.000000|8454|1|145810.000000|6|145830.000000|1|18734|145980.000000|146370.000000|145340.000000|146050.000000|151860.000000|137390.000000
2018-01-21 21:03:38.805 @ IC1802|21:03:38.804|3|6214.600000|2257|1|6212.000000|1|6215.200000|1|14548|6234.800000|6243.400000|6200.800000|6232.000000|6866.200000|5617.800000
2018-01-21 21:03:39.061 @ IC1803|21:03:39.061|3|6188.800000|254|1|6189.000000|1|6192.800000|1|9602|6222.800000|6222.800000|6179.200000|6208.200000|6839.200000|5596.000000
2018-01-21 21:03:39.099 @ al1803|21:03:39.099|3|14645.000000|159384|1|14645.000000|72|14650.000000|219|336946|14760.000000|14785.000000|14610.000000|14765.000000|15465.000000|13990.000000
2018-01-21 21:03:39.101 @ cu1802|21:03:39.101|3|53530.000000|30656|1|53530.000000|32|53540.000000|22|97078|53650.000000|53700.000000|53210.000000|53620.000000|56230.000000|50880.000000
2018-01-21 21:03:39.349 @ cu1803|21:03:39.349|3|53670.000000|168246|1|53670.000000|20|53680.000000|27|215750|53760.000000|53840.000000|53310.000000|53710.000000|56390.000000|51020.000000
2018-01-21 21:03:40.135 @ IC1803|21:03:40.134|3|6188.800000|254|1|6189.200000|1|6192.800000|1|9602|6222.800000|6222.800000|6179.200000|6208.200000|6839.200000|5596.000000
2018-01-21 21:03:40.384 @ al1803|21:03:40.384|3|14645.000000|159384|1|14645.000000|72|14650.000000|435|336946|14760.000000|14785.000000|14610.000000|14765.000000|15465.000000|13990.000000
2018-01-21 21:03:40.385 @ cu1802|21:03:40.384|3|53530.000000|30656|1|53530.000000|32|53540.000000|19|97078|53650.000000|53700.000000|53210.000000|53620.000000|56230.000000|50880.000000
2018-01-21 21:03:40.385 @ ru1805|21:03:40.384|3|14060.000000|186166|1|14060.000000|41|14065.000000|147|444886|14095.000000|14130.000000|14000.000000|14065.000000|15080.000000|13105.000000
2018-01-21 21:03:40.385 @ i1805|21:03:40.385|3|542.500000|1297842|1|542.000000|455|542.500000|1883|1582626|544.500000|547.500000|540.500000|543.500000|579.500000|494.500000
2018-01-21 21:03:40.385 @ IC1802|21:03:40.385|3|6215.200000|2258|1|6214.600000|2|6216.400000|1|14547|6234.800000|6243.400000|6200.800000|6232.000000|6866.200000|5617.800000
2018-01-21 21:03:40.385 @ y1805|21:03:40.385|3|5706.000000|158312|1|5706.000000|234|5708.000000|183|899542|5680.000000|5726.000000|5674.000000|5678.000000|5980.000000|5412.000000
2018-01-21 21:03:40.385 @ IC1803|21:03:40.385|3|6192.800000|255|1|6189.400000|2|6194.400000|1|9601|6222.800000|6222.800000|6179.200000|6208.200000|6839.200000|5596.000000
2018-01-21 21:03:40.385 @ al1802|21:03:40.385|3|14560.000000|20180|1|14555.000000|9|14565.000000|8|128560|14670.000000|14690.000000|14525.000000|14670.000000|15375.000000|13910.000000
